rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,A_forward,A_unit_forward,n_forward,Ea_forward,Ea_unit_forward,T0_forward,T0_unit_forward,Tmin_forward,Tmin_unit_forward,Tmax_forward,Tmax_unit_forward,dA_forward,dn_forward,dEa_forward,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol,A_reverse,A_unit_reverse,n_reverse,Ea_reverse,Ea_unit_reverse,T0_reverse,T0_unit_reverse,Tmin_reverse,Tmin_unit_reverse,Tmax_reverse,Tmax_unit_reverse,dA_reverse,dn_reverse,dEa_reverse,group
rxn_1135,1.2993634719667526,1.409794599912326,174.69204305857602,296.9616410658606,247.33371496706857,4.93072e-07,cm^3/(mol*s),5.17029,24.136,kJ/mol,1.0,K,300.0,K,3000.0,K,2.84473,0.136173,0.778738,53.09,102.38,0.0,1.018e-05,cm^3/(mol*s),5.22349,78.589,kJ/mol,1.0,K,300.0,K,3000.0,K,2.8232,0.135184,0.77308,ZEUS
rmg_rxn_524,1.315424385994676,1.3872766366512883,176.3170225590036,32.476440425424144,358.5040820447627,2.66146e-06,cm^3/(mol*s),4.64477,13.7496,kJ/mol,1.0,K,300.0,K,3000.0,K,1.92944,0.0856049,0.489551,34.83,71.5,0.0,2.35045e-06,cm^3/(mol*s),4.75193,48.7704,kJ/mol,1.0,K,300.0,K,3000.0,K,1.92992,0.0856376,0.489738,ATLAS
rxn_1233,1.244821598645454,1.457000977557083,175.326297463353,0.0339226630150478,359.9668742814287,1.27646,cm^3/(mol*s),3.89625,-1.22204,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14387,0.0175083,0.100125,94.17,102.11,0.0,39.3046,cm^3/(mol*s),3.60071,92.9596,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0534,0.00677635,0.0387521,ZEUS
rxn_1843,1.3291106213240609,1.3655490758116355,173.54663025608977,285.4701379196409,29.51635286995233,5.23465e-07,cm^3/(mol*s),5.01535,30.1658,kJ/mol,1.0,K,300.0,K,3000.0,K,2.46217,0.117362,0.671161,0.0,56.7,6.69,9.12029e-07,cm^3/(mol*s),4.91113,23.2528,kJ/mol,1.0,K,300.0,K,3000.0,K,2.37098,0.112447,0.643051,ZEUS
rmg_rxn_346,1.2493633556348114,1.4815064670963607,168.3953740112061,337.6624814626594,354.56214845492485,0.204224,cm^3/(mol*s),3.6431,-2.32878,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07107,0.00894259,0.0511402,71.2,76.46,0.0,0.113766,cm^3/(mol*s),3.60127,68.3262,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04302,0.00548629,0.0313746,ATLAS
rmg_rxn_15618,1.331255734570111,1.39608472961005,168.24185640398295,301.95088191054583,18.300608543797225,6.57833e-06,cm^3/(mol*s),4.80359,18.3779,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11793,0.0977454,0.558979,14.14,54.99,0.0,2.14065e-06,cm^3/(mol*s),4.92071,31.6618,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1913,0.102181,0.584346,ZEUS
rxn_1918,1.339077566411512,1.3505334188824016,176.2817853969394,339.79481614044306,319.2489628483212,3.05714e-05,cm^3/(mol*s),4.68192,37.0494,kJ/mol,1.0,K,300.0,K,3000.0,K,1.99754,0.0901231,0.515389,0.0,57.35,19.37,3.22873e-06,cm^3/(mol*s),4.87332,17.1932,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09596,0.0963871,0.551211,ZEUS
rmg_rxn_618,1.2967059933027694,1.407902530750856,174.1129376408453,236.55523789192483,128.69458389642335,0.000260676,cm^3/(mol*s),4.25164,14.5544,kJ/mol,1.0,K,300.0,K,3000.0,K,1.53533,0.0558445,0.319359,104.38,138.17,0.0,0.000101484,cm^3/(mol*s),4.63044,120.355,kJ/mol,1.0,K,300.0,K,3000.0,K,1.74281,0.0723542,0.413773,ATLAS
rxn_1036,1.3337243470403637,1.38365294353015,173.6530245272974,325.7766490669574,211.4746986608517,2.29648e-07,cm^3/(mol*s),5.61757,31.8694,kJ/mol,1.0,K,300.0,K,3000.0,K,3.47969,0.162416,0.92881,5.56,64.96,0.0,9.89265e-06,cm^3/(mol*s),5.25418,39.1039,kJ/mol,1.0,K,300.0,K,3000.0,K,3.25149,0.153581,0.878288,ZEUS
rxn_1649,1.274295073468126,1.4163968539886311,175.05750367004654,65.3445693052074,224.97133385984637,7.12914e-05,cm^3/(mol*s),4.64676,44.091,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13504,0.0987936,0.564973,0.0,64.72,4.74,0.000319246,cm^3/(mol*s),4.6455,40.5456,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09929,0.0965942,0.552395,ZEUS
rxn_334,1.3240827192356752,1.4070747500086185,168.9038761381908,0.0020445335173744,60.99057279687343,0.00188147,cm^3/(mol*s),4.78215,50.7732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89121,0.0829979,0.474642,0.0,70.65,38.85,0.000547135,cm^3/(mol*s),4.57958,10.2707,kJ/mol,1.0,K,300.0,K,3000.0,K,1.80757,0.0771068,0.440952,ZEUS
rxn_872,1.2649872668383115,1.4504731294285793,175.44927418038029,102.62836450843176,315.30444787706386,0.00756739,cm^3/(mol*s),4.35555,91.4874,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52426,0.0549021,0.31397,0.0,108.03,81.97,0.00352631,cm^3/(mol*s),4.16828,9.00936,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43641,0.0471704,0.269755,ZEUS
rmg_rxn_396,1.1798742790652397,1.3072612297902044,172.52031820765214,337.0460577889323,281.0935315603621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_275,1.2738432910511186,1.2756660946735994,170.13896716139956,1.1707905688459035,332.3298410977332,0.0233155,cm^3/(mol*s),3.94249,2.42292,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18163,0.0217387,0.124318,54.56,72.54,0.0,0.00600588,cm^3/(mol*s),4.3585,58.1467,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39259,0.0431345,0.246675,ATLAS
rxn_938,1.2867888310518978,1.3698899943327114,175.1409486315361,250.841290304422,140.92245111144285,0.00211228,cm^3/(mol*s),4.52867,68.4238,kJ/mol,1.0,K,300.0,K,3000.0,K,1.74809,0.0727484,0.416028,0.0,83.29,26.38,0.000601844,cm^3/(mol*s),4.33328,40.5738,kJ/mol,1.0,K,300.0,K,3000.0,K,1.71564,0.0703078,0.402071,ZEUS
rxn_1005,1.3348092116422428,1.3601792685781082,173.9034218945451,328.1019528825588,304.1765701953086,4.37464e-08,cm^3/(mol*s),5.55808,39.8385,kJ/mol,1.0,K,300.0,K,3000.0,K,3.85078,0.175615,1.00429,0.0,69.95,1.27,5.00273e-07,cm^3/(mol*s),5.57552,40.4539,kJ/mol,1.0,K,300.0,K,3000.0,K,3.87201,0.176331,1.00839,ZEUS
rmg_rxn_16613,1.3278016089362847,1.3865482279206571,172.9745534797552,348.1280553174041,46.20061335128205,9.77761e-05,cm^3/(mol*s),4.66215,27.0351,kJ/mol,1.0,K,300.0,K,3000.0,K,1.76591,0.0740693,0.423582,0.0,45.8,15.34,0.000125678,cm^3/(mol*s),4.46582,11.2023,kJ/mol,1.0,K,300.0,K,3000.0,K,1.69187,0.0684907,0.391679,ZEUS
rxn_1658,1.2399922772905376,1.481283723471431,171.62899523466788,168.14520420926775,245.93995250958224,0.00247099,cm^3/(mol*s),4.3324,88.6962,kJ/mol,1.0,K,300.0,K,3000.0,K,1.63245,0.0638341,0.36505,0.0,103.36,61.25,0.0064522,cm^3/(mol*s),4.20697,28.6337,kJ/mol,1.0,K,300.0,K,3000.0,K,1.56317,0.0581853,0.332746,ZEUS
rxn_1510,1.2715729244589562,1.4368586560780383,177.19087841940254,196.53648648284985,329.92905159022934,0.00016026,cm^3/(mol*s),4.41174,91.7388,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52594,0.0550459,0.314792,0.0,104.8,81.9,0.000631848,cm^3/(mol*s),4.10333,9.22222,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38588,0.0425057,0.243078,ZEUS
rmg_rxn_1162,1.2018281461933245,1.4100403883404915,169.71358713760722,15.641549670720476,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1874,1.3285030948773715,1.3664283170494018,172.6906489757189,344.9675645520645,311.5023487673666,4.88518e-06,cm^3/(mol*s),4.78576,43.0469,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11914,0.0978198,0.559404,0.0,65.35,25.13,3.4018e-06,cm^3/(mol*s),4.86113,17.6594,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1226,0.0980324,0.56062,ZEUS
rmg_rxn_15599,1.337143203347549,1.3619584275873684,168.43576684802963,16.72073315527212,307.1587441127878,3.14391e-06,cm^3/(mol*s),4.82507,19.7923,kJ/mol,1.0,K,300.0,K,3000.0,K,2.16958,0.100884,0.576928,12.56,56.47,0.0,9.03152e-06,cm^3/(mol*s),4.83884,33.2346,kJ/mol,1.0,K,300.0,K,3000.0,K,2.17654,0.101301,0.579311,ZEUS
rxn_1488,1.3331627836028197,1.3596592748400047,174.76775589945737,19.16871430352789,254.460221764647,2.63703e-07,cm^3/(mol*s),5.10733,33.707,kJ/mol,1.0,K,300.0,K,3000.0,K,2.75112,0.131815,0.753815,0.0,58.5,1.86,1.17414e-06,cm^3/(mol*s),5.13507,32.6884,kJ/mol,1.0,K,300.0,K,3000.0,K,2.73161,0.130888,0.748513,ZEUS
rmg_rxn_64,1.3270376354276354,1.3603298735960567,173.74105188578025,82.90828864030175,353.8090185593757,1.57058e-05,cm^3/(mol*s),4.74805,18.6125,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11473,0.0975486,0.557853,39.77,80.76,0.0,9.81779e-06,cm^3/(mol*s),4.93023,58.1116,kJ/mol,1.0,K,300.0,K,3000.0,K,2.20894,0.103225,0.590318,ATLAS
rxn_577,1.282125917945928,1.4001486341730989,174.7308726940024,307.41461582352105,102.0289060304564,0.00648973,cm^3/(mol*s),4.49457,18.089,kJ/mol,1.0,K,300.0,K,3000.0,K,1.82414,0.0782951,0.447748,36.74,76.79,0.0,0.00344095,cm^3/(mol*s),4.59641,55.0647,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89381,0.0831771,0.475667,ZEUS
rmg_rxn_642,1.3166505943395796,1.3482503714735137,172.6753480847195,14.66653929268497,323.94374674205653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_16548,1.3029568094808197,1.419006640375043,174.31607773622642,5.110564927142522,339.1840830634951,0.000196738,cm^3/(mol*s),4.31059,10.2371,kJ/mol,1.0,K,300.0,K,3000.0,K,1.60131,0.0613252,0.350702,29.57,59.22,0.0,8.79001e-05,cm^3/(mol*s),4.60721,40.3602,kJ/mol,1.0,K,300.0,K,3000.0,K,1.69984,0.0691026,0.395179,ZEUS
rxn_97,1.2420368703047224,1.3737875187534423,175.5540333429409,85.50059915591395,320.59773742181926,331.824,cm^3/(mol*s),2.88498,3.01605,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20479,0.0242665,0.138773,50.39,67.24,0.0,23.7415,cm^3/(mol*s),2.88051,51.15,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15561,0.0188375,0.107727,ZEUS
rxn_32,1.239175804316563,1.2988409285523768,170.0087997012397,356.99703577564526,317.5096889522885,1.38981e-06,cm^3/(mol*s),5.36526,30.3932,kJ/mol,1.0,K,300.0,K,3000.0,K,2.67476,0.128149,0.732848,0.0,58.22,14.38,5.81306e-06,cm^3/(mol*s),4.91369,16.0601,kJ/mol,1.0,K,300.0,K,3000.0,K,2.29468,0.108186,0.618685,ZEUS
rxn_437,1.0971610693381475,1.2896283381697036,162.7094624492167,56.45607729493571,308.0816691710901,0.000559235,cm^3/(mol*s),4.19314,22.2997,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38094,0.0420406,0.240419,0.0,43.43,19.35,0.000110997,cm^3/(mol*s),4.37591,2.89103,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45272,0.0486406,0.278162,ZEUS
rxn_573,1.2621717555062164,1.417795554268532,176.61383213970774,337.6476678198726,332.9929763557721,0.155668,cm^3/(mol*s),3.98803,2.42935,kJ/mol,1.0,K,300.0,K,3000.0,K,1.2249,0.0264225,0.151103,44.25,57.11,0.0,0.121976,cm^3/(mol*s),3.95159,46.4339,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22101,0.026008,0.148733,ZEUS
rxn_1908,1.3176156666052996,1.3719518427084978,174.75756837781177,179.82636869129686,352.5268699791724,0.000266791,cm^3/(mol*s),4.61628,15.2142,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89521,0.0832734,0.476217,39.09,75.27,0.0,8.50503e-05,cm^3/(mol*s),4.92897,54.0385,kJ/mol,1.0,K,300.0,K,3000.0,K,2.07298,0.0949513,0.543,ZEUS
rmg_rxn_174,1.1835097985033252,1.3340964319127513,171.75410430318777,348.282830985866,25.46371816619397,0.00127223,cm^3/(mol*s),4.24737,1.93843,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28957,0.0331244,0.189429,84.89,106.96,0.0,0.000198072,cm^3/(mol*s),4.78416,87.6998,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57842,0.0594496,0.339976,ATLAS
rmg_rxn_15490,1.2543092834562188,1.4419449623969387,169.9748043371852,61.35818907987803,359.97680576809086,0.0967668,cm^3/(mol*s),4.14459,9.31344,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35219,0.0393004,0.224748,45.36,67.68,0.0,0.0179833,cm^3/(mol*s),4.04327,53.5084,kJ/mol,1.0,K,300.0,K,3000.0,K,1.33162,0.0373038,0.21333,ZEUS
rxn_711,1.1338510948119682,1.337654571870799,161.5016399288346,11.9726664574419,40.96445609513668,0.00459617,cm^3/(mol*s),4.22567,19.3939,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44795,0.0482123,0.275713,0.0,37.88,0.94,0.0118663,cm^3/(mol*s),4.01449,18.3783,kJ/mol,1.0,K,300.0,K,3000.0,K,1.3629,0.0403275,0.230622,ZEUS
rxn_1837,1.2771644583113049,1.413829341655401,175.98491916385913,4.802414776925107,188.95910265317667,2.42331e-05,cm^3/(mol*s),4.8724,37.7708,kJ/mol,1.0,K,300.0,K,3000.0,K,2.53053,0.120929,0.691559,16.75,77.61,0.0,2.14174e-05,cm^3/(mol*s),4.90574,53.632,kJ/mol,1.0,K,300.0,K,3000.0,K,2.5176,0.120262,0.687744,ZEUS
rxn_228,1.230070164625347,1.3078309526132967,162.86344122035186,15.33440467112241,319.00894252135447,0.0571537,cm^3/(mol*s),3.79532,38.3657,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0985,0.0122367,0.0699783,0.0,50.2,43.69,0.219087,cm^3/(mol*s),3.35375,-6.46064,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11143,0.0137611,0.0786958,ZEUS
rmg_rxn_663,1.303846533649546,1.4111672789908478,174.58714254578604,345.8552067723221,265.4277143121202,1.57528e-05,cm^3/(mol*s),4.62778,19.16,kJ/mol,1.0,K,300.0,K,3000.0,K,2.01313,0.0911352,0.521177,27.07,68.44,0.0,2.00593e-05,cm^3/(mol*s),4.75928,46.9845,kJ/mol,1.0,K,300.0,K,3000.0,K,2.02403,0.0918386,0.5252,ATLAS
rmg_rxn_16700,1.1927031915323405,1.325867383381007,160.5025711515021,299.3868692210792,8.253828935717175,0.197383,cm^3/(mol*s),3.57979,-3.95937,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03761,0.00480921,0.0275025,71.02,76.41,0.0,0.679185,cm^3/(mol*s),3.59931,67.828,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0365,0.00466911,0.0267013,ZEUS
rmg_rxn_258,1.3263402727991649,1.3498204200124748,175.16563989048095,111.3627558339224,353.9998099693132,2.28961e-07,cm^3/(mol*s),5.64728,41.293,kJ/mol,1.0,K,300.0,K,3000.0,K,3.63518,0.16811,0.961374,0.0,66.82,2.26,1.5037e-07,cm^3/(mol*s),5.58891,38.9183,kJ/mol,1.0,K,300.0,K,3000.0,K,3.59037,0.166494,0.952134,ATLAS
rmg_rxn_634,1.233497017660815,1.4926958266819306,177.73940385964968,329.93512076517703,67.51512602519716,0.489562,cm^3/(mol*s),3.634,1.3887,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07535,0.00946191,0.0541101,152.04,163.25,0.0,0.202087,cm^3/(mol*s),4.12871,153.62,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20907,0.0247282,0.141414,ATLAS
rxn_1239,1.2798143112081126,1.4396211482085357,173.9424993038983,116.25951083239896,241.963233252622,3.87921e-05,cm^3/(mol*s),5.03033,79.5589,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26678,0.106592,0.609572,0.0,101.36,59.17,5.63451e-05,cm^3/(mol*s),4.72844,19.8803,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13163,0.0985856,0.563784,ZEUS
rmg_rxn_15672,1.3333458999200538,1.3717435074268975,176.3659891590681,1.8199476773224024,322.44440897567483,3.63338e-06,cm^3/(mol*s),4.68687,13.9404,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95911,0.0875925,0.500917,18.06,56.56,0.0,1.00378e-05,cm^3/(mol*s),4.7195,33.0733,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95897,0.087583,0.500863,ZEUS
rxn_30,1.139367442396317,1.202297421480555,171.48857678294704,-10.0,180.60429113539928,1980780.0,cm^3/(mol*s),2.22743,10.999,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16784,0.0202091,0.11557,85.48,105.47,0.0,10565.4,cm^3/(mol*s),2.60556,91.3604,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11485,0.0141609,0.0809822,ZEUS
rmg_rxn_1496,1.2192567114302115,1.3783890832299333,177.28435759177484,333.7480727799471,88.41742051234365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_176,1.341029762751357,1.3422220547616683,178.51212823583464,59.00182731497485,24.25570343648652,8.78737e-07,cm^3/(mol*s),4.79528,26.5485,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09481,0.0963158,0.550804,0.0,50.27,3.64,1.35898e-06,cm^3/(mol*s),4.8054,23.2367,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09726,0.0964682,0.551675,ATLAS
rmg_rxn_507,1.1937842479007204,1.4147771220367016,169.455628293226,4.990719199562985,57.34132968439796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1957,1.3244895095611366,1.3747120902603909,170.59645322525216,298.5778051636841,102.16604621284878,3.68314e-06,cm^3/(mol*s),4.80915,36.3294,kJ/mol,1.0,K,300.0,K,3000.0,K,2.45114,0.116777,0.667815,5.82,65.8,0.0,2.35882e-06,cm^3/(mol*s),5.08397,43.4347,kJ/mol,1.0,K,300.0,K,3000.0,K,2.58599,0.123753,0.707709,ZEUS
rxn_1219,1.307782505288479,1.3914762313353457,173.66774382596716,116.33961846799176,57.62548628363165,3.20338e-06,cm^3/(mol*s),5.37038,59.0996,kJ/mol,1.0,K,300.0,K,3000.0,K,3.30252,0.155609,0.889886,0.0,86.63,30.08,5.02245e-06,cm^3/(mol*s),5.30615,29.2347,kJ/mol,1.0,K,300.0,K,3000.0,K,3.21198,0.151988,0.869179,ZEUS
rxn_704,1.2692438357798796,1.4312949394267207,177.41668880764894,317.93733470618,80.88533067029638,0.0084428,cm^3/(mol*s),4.53889,14.3145,kJ/mol,1.0,K,300.0,K,3000.0,K,1.80326,0.0767955,0.439172,75.68,113.02,0.0,0.029884,cm^3/(mol*s),4.59751,90.8373,kJ/mol,1.0,K,300.0,K,3000.0,K,1.87035,0.0815535,0.466382,ZEUS
rxn_433,1.2458966138114445,1.2927643306058123,170.76041680313483,301.71239123964705,47.454135576439086,3.00236e-07,cm^3/(mol*s),5.53354,25.0817,kJ/mol,1.0,K,300.0,K,3000.0,K,3.06395,0.145843,0.834035,0.0,53.15,0.91,1.6184e-06,cm^3/(mol*s),5.03535,23.125,kJ/mol,1.0,K,300.0,K,3000.0,K,2.59237,0.124074,0.709543,ZEUS
rmg_rxn_42,1.3067566231413248,1.4346168463776816,170.35455822135071,265.9322186651129,196.56034372904364,4.20765e-05,cm^3/(mol*s),4.50061,14.6262,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75651,0.0733743,0.419607,22.26,55.9,0.0,3.68216e-05,cm^3/(mol*s),4.71847,37.2186,kJ/mol,1.0,K,300.0,K,3000.0,K,1.85156,0.0802387,0.458863,ATLAS
rmg_rxn_15591,1.3366001560346372,1.3688521360149997,176.04390242691252,321.2248854181672,30.159389073987303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_197,1.2092466301026237,1.326062429684575,163.35184508316465,5.837880018559742,333.5591667355567,0.0633042,cm^3/(mol*s),3.88184,45.6059,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12045,0.0148138,0.084716,0.0,59.62,51.44,0.351118,cm^3/(mol*s),3.36125,-6.49376,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11566,0.0142559,0.0815254,ZEUS
rxn_1371,1.3250816931821854,1.393049890505191,176.83737094798957,118.77450348501144,0.0801150944278839,5.32939e-08,cm^3/(mol*s),5.66185,46.8887,kJ/mol,1.0,K,300.0,K,3000.0,K,3.80873,0.174184,0.996113,0.0,74.41,10.39,5.33427e-08,cm^3/(mol*s),5.47768,36.097,kJ/mol,1.0,K,300.0,K,3000.0,K,3.70677,0.17065,0.975899,ZEUS
rmg_rxn_511,1.2102744471415852,1.3047003831056014,175.0042726137139,25.574738472276177,76.10425116436969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_499,1.3431316993656357,1.3540701122584986,170.46183028278998,64.75936344129435,150.57160145620404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_347,1.3355839579394249,1.335935893810712,178.7275541671363,119.7950307888536,0.0559334207156771,0.00399775,cm^3/(mol*s),4.65004,29.1935,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0124,0.0910884,0.520909,0.0,52.59,6.16,0.000826877,cm^3/(mol*s),4.91282,22.5865,kJ/mol,1.0,K,300.0,K,3000.0,K,2.17738,0.101351,0.579601,ZEUS
rmg_rxn_383,1.2032694544088327,1.361690828668514,167.8847742762305,182.35248694159932,298.8570305594214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1603,1.2451042623410022,1.4708976464984262,173.8243503193798,0.0281423003942246,359.9733358916648,0.369273,cm^3/(mol*s),3.98983,76.8376,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15289,0.0185315,0.105976,0.0,86.7,79.67,1.30946,cm^3/(mol*s),3.6526,-2.22461,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06975,0.0087827,0.0502258,ZEUS
rxn_1067,1.3186414628765424,1.3423189927017067,168.62698410676768,96.84010974740026,119.9332597303502,6.79895e-06,cm^3/(mol*s),5.05403,48.5001,kJ/mol,1.0,K,300.0,K,3000.0,K,2.69139,0.128956,0.737466,32.52,102.05,0.0,1.29813e-05,cm^3/(mol*s),4.92572,80.8945,kJ/mol,1.0,K,300.0,K,3000.0,K,2.69563,0.129161,0.738637,ZEUS
rmg_rxn_226,1.3255920940597372,1.3665840779137763,174.14099198297666,290.3574731951046,343.6730252563596,1.09314e-05,cm^3/(mol*s),4.73962,31.3489,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09372,0.0962479,0.550415,0.0,51.84,8.42,1.47715e-05,cm^3/(mol*s),4.74132,22.7969,kJ/mol,1.0,K,300.0,K,3000.0,K,2.08756,0.0958646,0.548223,ATLAS
rxn_91,1.278973580780253,1.311794999924215,174.98655781193202,154.41739213727223,314.92492770633214,0.0944064,cm^3/(mol*s),4.529,11.9147,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75355,0.0731547,0.418351,26.05,60.69,0.0,0.0114818,cm^3/(mol*s),4.3337,36.4799,kJ/mol,1.0,K,300.0,K,3000.0,K,1.56981,0.0587375,0.335903,ZEUS
rxn_590,1.2885693618318612,1.4345813644326235,164.0363944233594,239.0097861610679,188.87887798475296,0.000562205,cm^3/(mol*s),3.86152,84.7705,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16408,0.0197893,0.11317,0.0,95.73,86.35,0.00894594,cm^3/(mol*s),3.69583,-0.460799,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09541,0.0118694,0.0678781,ZEUS
rxn_928,1.2486870546103863,1.446253289933613,174.84869649966498,57.5830351797017,116.90857669116797,3.57982,cm^3/(mol*s),3.90115,0.0204818,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15475,0.0187416,0.107178,65.35,73.06,0.0,10.4916,cm^3/(mol*s),3.60277,63.8267,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07156,0.00900244,0.0514825,ZEUS
rxn_795,1.0696096409672025,1.2292243599148436,174.6958195035809,-10.0,209.256686226457,2025.08,cm^3/(mol*s),2.68192,78.1142,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07122,0.00896103,0.0512457,0.0,95.99,71.56,413787.0,cm^3/(mol*s),2.49863,12.1167,kJ/mol,1.0,K,300.0,K,3000.0,K,1.29702,0.033874,0.193716,ZEUS
rxn_778,1.162492243423016,1.3593851724879802,174.3324034310083,329.2193113208774,356.20808088443675,0.277542,cm^3/(mol*s),3.52914,-5.86664,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06807,0.00857753,0.0490525,74.5,84.32,0.0,0.324312,cm^3/(mol*s),4.15256,70.4544,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1987,0.0236061,0.134997,ZEUS
rxn_900,1.2832666668771036,1.4164533267479973,175.63274354862364,322.4877736275542,335.7899517179922,0.00970775,cm^3/(mol*s),4.49156,86.6746,kJ/mol,1.0,K,300.0,K,3000.0,K,1.56988,0.0587431,0.335935,0.0,104.27,78.67,0.00110418,cm^3/(mol*s),4.24873,7.10087,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48154,0.0511994,0.292796,ZEUS
rxn_1913,1.3151037637942864,1.3814947455185802,175.0655950274259,78.26120310431949,241.5450605828549,4.8174e-05,cm^3/(mol*s),4.72723,52.1888,kJ/mol,1.0,K,300.0,K,3000.0,K,2.07154,0.0948608,0.542483,0.0,72.56,34.46,2.47808e-06,cm^3/(mol*s),4.91248,16.7005,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1628,0.100476,0.574595,ZEUS
rxn_881,1.2809676812984023,1.4251144731285224,172.96638007662204,307.0707443248256,19.687025541026205,0.00254813,cm^3/(mol*s),4.53697,68.9633,kJ/mol,1.0,K,300.0,K,3000.0,K,1.70831,0.0697497,0.398879,0.0,87.81,56.64,0.000186645,cm^3/(mol*s),4.39015,11.2458,kJ/mol,1.0,K,300.0,K,3000.0,K,1.65049,0.0652652,0.373234,ZEUS
rxn_111,0.9364353492527278,1.344129420097673,175.8684849971305,-10.0,6.3472492145149255,173700.0,cm^3/(mol*s),2.60945,24.7441,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41086,0.0448327,0.256386,9.71,47.8,0.0,857.882,cm^3/(mol*s),2.69176,28.8148,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08018,0.0100454,0.0574467,ZEUS
