rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment
kfir_rxn_11663,k_rev (TST+T),2.93582e-17,cm^3/(mol*s),8.53071,1.2069,kJ/mol,1.0 K,300.0 K,3000.0 K,5.89973,0.231184,1.32207,"Fitted to 50 data points; dA = *|/ 5.89973, dn = +|- 0.231184, dEa = +|- 1.32207 kJ/mol"
kfir_rxn_11663,k_for (TST+T),1.18606e-13,cm^3/(mol*s),7.7079,119.523,kJ/mol,1.0 K,300.0 K,3000.0 K,5.61278,0.224689,1.28494,"Fitted to 50 data points; dA = *|/ 5.61278, dn = +|- 0.224689, dEa = +|- 1.28494 kJ/mol"
kfir_rxn_8008,k_rev (TST),0.165467,cm^3/(mol*s),4.08635,24.7986,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12237,0.015036,0.0859868,"Fitted to 50 data points; dA = *|/ 1.12237, dn = +|- 0.015036, dEa = +|- 0.0859868 kJ/mol"
kfir_rxn_8008,k_rev (TST+T),0.000349853,cm^3/(mol*s),4.82159,13.3845,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44247,0.0477181,0.272887,"Fitted to 50 data points; dA = *|/ 1.44247, dn = +|- 0.0477181, dEa = +|- 0.272887 kJ/mol"
kfir_rxn_8008,k_for (TST+T),7.12079e-05,cm^3/(mol*s),4.69099,1.39371,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33868,0.0379922,0.217267,"Fitted to 50 data points; dA = *|/ 1.33868, dn = +|- 0.0379922, dEa = +|- 0.217267 kJ/mol"
kfir_rxn_11197,k_rev (TST),0.00339548,cm^3/(mol*s),4.09146,88.9189,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0409,0.00522073,0.0298559,"Fitted to 50 data points; dA = *|/ 1.0409, dn = +|- 0.00522073, dEa = +|- 0.0298559 kJ/mol"
kfir_rxn_11197,k_rev (TST+T),0.000500758,cm^3/(mol*s),4.32122,85.7978,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08282,0.0103635,0.0592658,"Fitted to 50 data points; dA = *|/ 1.08282, dn = +|- 0.0103635, dEa = +|- 0.0592658 kJ/mol"
kfir_rxn_11197,k_for (TST+T),85.173,cm^3/(mol*s),3.17174,9.87479,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16927,0.0203684,0.116481,"Fitted to 50 data points; dA = *|/ 1.16927, dn = +|- 0.0203684, dEa = +|- 0.116481 kJ/mol"
kfir_rxn_13897,k_rev (TST),2.51585,cm^3/(mol*s),3.6894,69.5569,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07706,0.00966873,0.0552928,"Fitted to 50 data points; dA = *|/ 1.07706, dn = +|- 0.00966873, dEa = +|- 0.0552928 kJ/mol"
kfir_rxn_13897,k_rev (TST+T),0.0162352,cm^3/(mol*s),4.29153,60.6103,kJ/mol,1.0 K,300.0 K,3000.0 K,1.35912,0.0399656,0.228552,"Fitted to 50 data points; dA = *|/ 1.35912, dn = +|- 0.0399656, dEa = +|- 0.228552 kJ/mol"
kfir_rxn_13897,k_for (TST+T),0.0071481,cm^3/(mol*s),4.17796,3.0881,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27115,0.0312498,0.178709,"Fitted to 50 data points; dA = *|/ 1.27115, dn = +|- 0.0312498, dEa = +|- 0.178709 kJ/mol"
kfir_rxn_11797,k_rev (TST),0.20822,cm^3/(mol*s),3.67004,35.7243,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05122,0.00650563,0.0372039,"Fitted to 50 data points; dA = *|/ 1.05122, dn = +|- 0.00650563, dEa = +|- 0.0372039 kJ/mol"
kfir_rxn_11797,k_rev (TST+T),2.17123e-08,cm^3/(mol*s),5.6112,11.5626,kJ/mol,1.0 K,300.0 K,3000.0 K,2.74192,0.131379,0.751319,"Fitted to 50 data points; dA = *|/ 2.74192, dn = +|- 0.131379, dEa = +|- 0.751319 kJ/mol"
kfir_rxn_11797,k_for (TST+T),1.54463e-07,cm^3/(mol*s),5.37128,80.6012,kJ/mol,1.0 K,300.0 K,3000.0 K,2.672,0.128014,0.732079,"Fitted to 50 data points; dA = *|/ 2.672, dn = +|- 0.128014, dEa = +|- 0.732079 kJ/mol"
kfir_rxn_2,k_rev (TST),78.7977,cm^3/(mol*s),3.15404,14.6845,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15104,0.0183216,0.104776,"Fitted to 50 data points; dA = *|/ 1.15104, dn = +|- 0.0183216, dEa = +|- 0.104776 kJ/mol"
kfir_rxn_2,k_rev (TST+T),0.0848958,cm^3/(mol*s),3.97309,2.82196,kJ/mol,1.0 K,300.0 K,3000.0 K,1.24737,0.0287904,0.164645,"Fitted to 50 data points; dA = *|/ 1.24737, dn = +|- 0.0287904, dEa = +|- 0.164645 kJ/mol"
kfir_rxn_2,k_for (TST+T),0.0188454,cm^3/(mol*s),4.25624,10.0245,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30452,0.0346253,0.198013,"Fitted to 50 data points; dA = *|/ 1.30452, dn = +|- 0.0346253, dEa = +|- 0.198013 kJ/mol"
kfir_rxn_12959,k_rev (TST),0.00614234,cm^3/(mol*s),4.39591,57.9778,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06063,0.00766661,0.0438432,"Fitted to 50 data points; dA = *|/ 1.06063, dn = +|- 0.00766661, dEa = +|- 0.0438432 kJ/mol"
kfir_rxn_12959,k_rev (TST+T),4.57915e-05,cm^3/(mol*s),4.98747,50.5171,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31037,0.0352079,0.201345,"Fitted to 50 data points; dA = *|/ 1.31037, dn = +|- 0.0352079, dEa = +|- 0.201345 kJ/mol"
kfir_rxn_12959,k_for (TST+T),0.00295995,cm^3/(mol*s),4.33511,23.4543,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20354,0.0241309,0.137998,"Fitted to 50 data points; dA = *|/ 1.20354, dn = +|- 0.0241309, dEa = +|- 0.137998 kJ/mol"
kfir_rxn_11213,k_rev (TST),0.0485496,cm^3/(mol*s),3.5478,70.5777,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20604,0.0244015,0.139546,"Fitted to 50 data points; dA = *|/ 1.20604, dn = +|- 0.0244015, dEa = +|- 0.139546 kJ/mol"
kfir_rxn_11213,k_rev (TST+T),1.03177e-12,cm^3/(mol*s),6.53538,36.805,kJ/mol,1.0 K,300.0 K,3000.0 K,4.99474,0.209494,1.19804,"Fitted to 50 data points; dA = *|/ 4.99474, dn = +|- 0.209494, dEa = +|- 1.19804 kJ/mol"
kfir_rxn_11213,k_for (TST+T),4.37841e-11,cm^3/(mol*s),6.31187,24.6404,kJ/mol,1.0 K,300.0 K,3000.0 K,5.45401,0.220952,1.26356,"Fitted to 50 data points; dA = *|/ 5.45401, dn = +|- 0.220952, dEa = +|- 1.26356 kJ/mol"
kfir_rxn_9679,k_rev (TST),3.14815,cm^3/(mol*s),3.54812,0.0934494,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04305,0.00549016,0.0313967,"Fitted to 50 data points; dA = *|/ 1.04305, dn = +|- 0.00549016, dEa = +|- 0.0313967 kJ/mol"
kfir_rxn_9679,k_rev (TST+T),0.726282,cm^3/(mol*s),3.7199,-2.46376,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08704,0.010871,0.0621685,"Fitted to 50 data points; dA = *|/ 1.08704, dn = +|- 0.010871, dEa = +|- 0.0621685 kJ/mol"
kfir_rxn_9679,k_for (TST+T),97.2917,cm^3/(mol*s),3.21854,149.71,kJ/mol,1.0 K,300.0 K,3000.0 K,1.01376,0.0017796,0.010177,"Fitted to 50 data points; dA = *|/ 1.01376, dn = +|- 0.0017796, dEa = +|- 0.010177 kJ/mol"
kfir_rxn_13108,k_rev (TST),33.3691,cm^3/(mol*s),3.14298,4.10274,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05273,0.00669323,0.0382767,"Fitted to 50 data points; dA = *|/ 1.05273, dn = +|- 0.00669323, dEa = +|- 0.0382767 kJ/mol"
kfir_rxn_13108,k_rev (TST+T),31.8257,cm^3/(mol*s),3.14865,4.02764,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05023,0.00638381,0.0365072,"Fitted to 50 data points; dA = *|/ 1.05023, dn = +|- 0.00638381, dEa = +|- 0.0365072 kJ/mol"
kfir_rxn_13108,k_for (TST+T),1297890.0,cm^3/(mol*s),2.25198,157.801,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03662,0.00468472,0.0267906,"Fitted to 50 data points; dA = *|/ 1.03662, dn = +|- 0.00468472, dEa = +|- 0.0267906 kJ/mol"
kfir_rxn_10500,k_rev (TST),0.0280153,cm^3/(mol*s),3.64494,33.4219,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05394,0.00684239,0.0391297,"Fitted to 50 data points; dA = *|/ 1.05394, dn = +|- 0.00684239, dEa = +|- 0.0391297 kJ/mol"
kfir_rxn_10500,k_rev (TST+T),6.31573e-08,cm^3/(mol*s),5.21517,13.5837,kJ/mol,1.0 K,300.0 K,3000.0 K,2.20865,0.103209,0.590222,"Fitted to 50 data points; dA = *|/ 2.20865, dn = +|- 0.103209, dEa = +|- 0.590222 kJ/mol"
kfir_rxn_10500,k_for (TST+T),7.64534e-07,cm^3/(mol*s),5.02316,23.0555,kJ/mol,1.0 K,300.0 K,3000.0 K,2.27846,0.107262,0.613401,"Fitted to 50 data points; dA = *|/ 2.27846, dn = +|- 0.107262, dEa = +|- 0.613401 kJ/mol"
kfir_rxn_9409,k_rev (TST),8.33764,cm^3/(mol*s),3.33738,23.1032,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0841,0.0105175,0.0601464,"Fitted to 50 data points; dA = *|/ 1.0841, dn = +|- 0.0105175, dEa = +|- 0.0601464 kJ/mol"
kfir_rxn_9409,k_rev (TST+T),0.000106339,cm^3/(mol*s),4.68874,4.61123,kJ/mol,1.0 K,300.0 K,3000.0 K,1.6535,0.0655022,0.374589,"Fitted to 50 data points; dA = *|/ 1.6535, dn = +|- 0.0655022, dEa = +|- 0.374589 kJ/mol"
kfir_rxn_9409,k_for (TST+T),5.28162e-05,cm^3/(mol*s),4.94623,126.621,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89393,0.0831854,0.475714,"Fitted to 50 data points; dA = *|/ 1.89393, dn = +|- 0.0831854, dEa = +|- 0.475714 kJ/mol"
kfir_rxn_5989,k_rev (TST),0.592341,cm^3/(mol*s),3.39875,37.9939,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31146,0.0353161,0.201963,"Fitted to 50 data points; dA = *|/ 1.31146, dn = +|- 0.0353161, dEa = +|- 0.201963 kJ/mol"
kfir_rxn_5989,k_rev (TST+T),4.78717e-05,cm^3/(mol*s),4.53278,22.8359,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31448,0.0356161,0.203679,"Fitted to 50 data points; dA = *|/ 1.31448, dn = +|- 0.0356161, dEa = +|- 0.203679 kJ/mol"
kfir_rxn_5989,k_for (TST+T),3.57559e-06,cm^3/(mol*s),4.79655,6.55421,kJ/mol,1.0 K,300.0 K,3000.0 K,1.4624,0.049506,0.283111,"Fitted to 50 data points; dA = *|/ 1.4624, dn = +|- 0.049506, dEa = +|- 0.283111 kJ/mol"
kfir_rxn_9885,k_rev (TST),5.06155,cm^3/(mol*s),3.67458,86.8469,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07817,0.0098036,0.0560641,"Fitted to 50 data points; dA = *|/ 1.07817, dn = +|- 0.0098036, dEa = +|- 0.0560641 kJ/mol"
kfir_rxn_9885,k_rev (TST+T),0.00246317,cm^3/(mol*s),4.59467,75.1149,kJ/mol,1.0 K,300.0 K,3000.0 K,1.71004,0.0698819,0.399635,"Fitted to 50 data points; dA = *|/ 1.71004, dn = +|- 0.0698819, dEa = +|- 0.399635 kJ/mol"
kfir_rxn_9885,k_for (TST+T),0.00192024,cm^3/(mol*s),4.39626,13.0077,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62313,0.0630877,0.360781,"Fitted to 50 data points; dA = *|/ 1.62313, dn = +|- 0.0630877, dEa = +|- 0.360781 kJ/mol"
rmg_rxn_15575,k_rev (TST),196.02,cm^3/(mol*s),3.3474,68.9908,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10321,0.0127935,0.0731626,"Fitted to 50 data points; dA = *|/ 1.10321, dn = +|- 0.0127935, dEa = +|- 0.0731626 kJ/mol"
rmg_rxn_15575,k_rev (TST+T),0.00123437,cm^3/(mol*s),4.79815,51.5915,kJ/mol,1.0 K,300.0 K,3000.0 K,2.0916,0.0961162,0.549662,"Fitted to 50 data points; dA = *|/ 2.0916, dn = +|- 0.0961162, dEa = +|- 0.549662 kJ/mol"
rmg_rxn_15575,k_for (TST+T),0.00202361,cm^3/(mol*s),4.71811,17.3265,kJ/mol,1.0 K,300.0 K,3000.0 K,2.05993,0.0941289,0.538297,"Fitted to 50 data points; dA = *|/ 2.05993, dn = +|- 0.0941289, dEa = +|- 0.538297 kJ/mol"
rmg_rxn_14111,k_rev (TST),1.5645,cm^3/(mol*s),3.38745,38.2906,kJ/mol,1.0 K,300.0 K,3000.0 K,1.10279,0.0127441,0.07288,"Fitted to 50 data points; dA = *|/ 1.10279, dn = +|- 0.0127441, dEa = +|- 0.07288 kJ/mol"
rmg_rxn_14111,k_rev (TST+T),8.10272e-07,cm^3/(mol*s),5.14092,17.2516,kJ/mol,1.0 K,300.0 K,3000.0 K,2.45809,0.117146,0.669924,"Fitted to 50 data points; dA = *|/ 2.45809, dn = +|- 0.117146, dEa = +|- 0.669924 kJ/mol"
rmg_rxn_14111,k_for (TST+T),4.99967e-06,cm^3/(mol*s),5.15548,32.0582,kJ/mol,1.0 K,300.0 K,3000.0 K,2.59349,0.12413,0.709865,"Fitted to 50 data points; dA = *|/ 2.59349, dn = +|- 0.12413, dEa = +|- 0.709865 kJ/mol"
rmg_rxn_15724,k_rev (TST),0.368552,cm^3/(mol*s),3.46486,110.39,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04484,0.00571367,0.0326749,"Fitted to 50 data points; dA = *|/ 1.04484, dn = +|- 0.00571367, dEa = +|- 0.0326749 kJ/mol"
rmg_rxn_15724,k_rev (TST+T),0.000269622,cm^3/(mol*s),4.33186,98.6661,kJ/mol,1.0 K,300.0 K,3000.0 K,1.47824,0.0509093,0.291136,"Fitted to 50 data points; dA = *|/ 1.47824, dn = +|- 0.0509093, dEa = +|- 0.291136 kJ/mol"
rmg_rxn_15724,k_for (TST+T),0.000275567,cm^3/(mol*s),4.18485,5.60554,kJ/mol,1.0 K,300.0 K,3000.0 K,1.38758,0.042665,0.243989,"Fitted to 50 data points; dA = *|/ 1.38758, dn = +|- 0.042665, dEa = +|- 0.243989 kJ/mol"
rmg_rxn_15670,k_rev (TST),0.326983,cm^3/(mol*s),3.41028,66.5635,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04122,0.00526101,0.0300862,"Fitted to 50 data points; dA = *|/ 1.04122, dn = +|- 0.00526101, dEa = +|- 0.0300862 kJ/mol"
rmg_rxn_15670,k_rev (TST+T),1.12151e-05,cm^3/(mol*s),4.64347,49.4967,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69045,0.0683813,0.391054,"Fitted to 50 data points; dA = *|/ 1.69045, dn = +|- 0.0683813, dEa = +|- 0.391054 kJ/mol"
rmg_rxn_15670,k_for (TST+T),1.05818e-05,cm^3/(mol*s),4.49671,3.73172,kJ/mol,1.0 K,300.0 K,3000.0 K,1.51265,0.0539059,0.308273,"Fitted to 50 data points; dA = *|/ 1.51265, dn = +|- 0.0539059, dEa = +|- 0.308273 kJ/mol"
rmg_rxn_13915,k_rev (TST),0.106387,cm^3/(mol*s),3.51543,75.7912,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04743,0.0060361,0.0345188,"Fitted to 50 data points; dA = *|/ 1.04743, dn = +|- 0.0060361, dEa = +|- 0.0345188 kJ/mol"
rmg_rxn_13915,k_rev (TST+T),1.15215e-05,cm^3/(mol*s),4.61754,61.8604,kJ/mol,1.0 K,300.0 K,3000.0 K,1.73598,0.0718432,0.410851,"Fitted to 50 data points; dA = *|/ 1.73598, dn = +|- 0.0718432, dEa = +|- 0.410851 kJ/mol"
rmg_rxn_13915,k_for (TST+T),0.000293503,cm^3/(mol*s),4.44056,13.4751,kJ/mol,1.0 K,300.0 K,3000.0 K,1.6911,0.0684312,0.391339,"Fitted to 50 data points; dA = *|/ 1.6911, dn = +|- 0.0684312, dEa = +|- 0.391339 kJ/mol"
rmg_rxn_15508,k_rev (TST),1.35778,cm^3/(mol*s),3.24046,43.336,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11645,0.0143482,0.0820535,"Fitted to 50 data points; dA = *|/ 1.11645, dn = +|- 0.0143482, dEa = +|- 0.0820535 kJ/mol"
rmg_rxn_15508,k_rev (TST+T),0.00225382,cm^3/(mol*s),4.00999,32.8896,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29147,0.0333162,0.190526,"Fitted to 50 data points; dA = *|/ 1.29147, dn = +|- 0.0333162, dEa = +|- 0.190526 kJ/mol"
rmg_rxn_15508,k_for (TST+T),0.00102388,cm^3/(mol*s),4.13733,5.73551,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33646,0.0377762,0.216032,"Fitted to 50 data points; dA = *|/ 1.33646, dn = +|- 0.0377762, dEa = +|- 0.216032 kJ/mol"
rmg_rxn_16548,k_rev (TST),0.607687,cm^3/(mol*s),3.54121,54.1322,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04877,0.00620252,0.0354705,"Fitted to 50 data points; dA = *|/ 1.04877, dn = +|- 0.00620252, dEa = +|- 0.0354705 kJ/mol"
rmg_rxn_16548,k_rev (TST+T),8.79001e-05,cm^3/(mol*s),4.60721,40.3602,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69984,0.0691026,0.395179,"Fitted to 50 data points; dA = *|/ 1.69984, dn = +|- 0.0691026, dEa = +|- 0.395179 kJ/mol"
rmg_rxn_16548,k_for (TST+T),0.000196738,cm^3/(mol*s),4.31059,10.2371,kJ/mol,1.0 K,300.0 K,3000.0 K,1.60131,0.0613252,0.350702,"Fitted to 50 data points; dA = *|/ 1.60131, dn = +|- 0.0613252, dEa = +|- 0.350702 kJ/mol"
rmg_rxn_16528,k_rev (TST),2.64049,cm^3/(mol*s),3.47972,40.4329,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0448,0.00570775,0.032641,"Fitted to 50 data points; dA = *|/ 1.0448, dn = +|- 0.00570775, dEa = +|- 0.032641 kJ/mol"
rmg_rxn_16528,k_rev (TST+T),0.000499083,cm^3/(mol*s),4.50924,26.1896,kJ/mol,1.0 K,300.0 K,3000.0 K,1.58883,0.0603058,0.344872,"Fitted to 50 data points; dA = *|/ 1.58883, dn = +|- 0.0603058, dEa = +|- 0.344872 kJ/mol"
rmg_rxn_16528,k_for (TST+T),0.000141599,cm^3/(mol*s),4.37266,5.29117,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48987,0.0519294,0.29697,"Fitted to 50 data points; dA = *|/ 1.48987, dn = +|- 0.0519294, dEa = +|- 0.29697 kJ/mol"
rmg_rxn_15566,k_rev (TST),0.770272,cm^3/(mol*s),3.53632,56.4828,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0522,0.00662779,0.0379025,"Fitted to 50 data points; dA = *|/ 1.0522, dn = +|- 0.00662779, dEa = +|- 0.0379025 kJ/mol"
rmg_rxn_15566,k_rev (TST+T),0.00710334,cm^3/(mol*s),4.09344,47.6105,kJ/mol,1.0 K,300.0 K,3000.0 K,1.24128,0.0281531,0.161,"Fitted to 50 data points; dA = *|/ 1.24128, dn = +|- 0.0281531, dEa = +|- 0.161 kJ/mol"
rmg_rxn_15566,k_for (TST+T),0.0107112,cm^3/(mol*s),3.70087,-2.64998,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05042,0.00640653,0.0366372,"Fitted to 50 data points; dA = *|/ 1.05042, dn = +|- 0.00640653, dEa = +|- 0.0366372 kJ/mol"
rmg_rxn_15545,k_rev (TST),25.4435,cm^3/(mol*s),3.55568,111.359,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03888,0.0049686,0.028414,"Fitted to 50 data points; dA = *|/ 1.03888, dn = +|- 0.0049686, dEa = +|- 0.028414 kJ/mol"
rmg_rxn_15545,k_rev (TST+T),0.0351154,cm^3/(mol*s),4.34892,101.083,kJ/mol,1.0 K,300.0 K,3000.0 K,1.51819,0.0543826,0.310999,"Fitted to 50 data points; dA = *|/ 1.51819, dn = +|- 0.0543826, dEa = +|- 0.310999 kJ/mol"
rmg_rxn_15545,k_for (TST+T),0.0194676,cm^3/(mol*s),4.2371,10.3059,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43125,0.0467009,0.267069,"Fitted to 50 data points; dA = *|/ 1.43125, dn = +|- 0.0467009, dEa = +|- 0.267069 kJ/mol"
rmg_rxn_14155,k_rev (TST),1.33466,cm^3/(mol*s),3.75356,86.5979,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07503,0.00942407,0.0538937,"Fitted to 50 data points; dA = *|/ 1.07503, dn = +|- 0.00942407, dEa = +|- 0.0538937 kJ/mol"
rmg_rxn_14155,k_rev (TST+T),7.16417e-06,cm^3/(mol*s),5.2208,68.5627,kJ/mol,1.0 K,300.0 K,3000.0 K,2.26564,0.106527,0.609199,"Fitted to 50 data points; dA = *|/ 2.26564, dn = +|- 0.106527, dEa = +|- 0.609199 kJ/mol"
rmg_rxn_14155,k_for (TST+T),7.56605e-05,cm^3/(mol*s),4.7057,13.7732,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97147,0.0884117,0.505602,"Fitted to 50 data points; dA = *|/ 1.97147, dn = +|- 0.0884117, dEa = +|- 0.505602 kJ/mol"
rmg_rxn_14122,k_rev (TST),133.094,cm^3/(mol*s),3.43269,95.7304,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08498,0.0106233,0.0607515,"Fitted to 50 data points; dA = *|/ 1.08498, dn = +|- 0.0106233, dEa = +|- 0.0607515 kJ/mol"
rmg_rxn_14122,k_rev (TST+T),0.000846178,cm^3/(mol*s),4.88159,78.3004,kJ/mol,1.0 K,300.0 K,3000.0 K,2.10391,0.0968802,0.554031,"Fitted to 50 data points; dA = *|/ 2.10391, dn = +|- 0.0968802, dEa = +|- 0.554031 kJ/mol"
rmg_rxn_14122,k_for (TST+T),0.00446923,cm^3/(mol*s),4.68954,16.0112,kJ/mol,1.0 K,300.0 K,3000.0 K,2.01785,0.0914408,0.522925,"Fitted to 50 data points; dA = *|/ 2.01785, dn = +|- 0.0914408, dEa = +|- 0.522925 kJ/mol"
rmg_rxn_14018,k_rev (TST),2.97104,cm^3/(mol*s),3.37913,59.8631,kJ/mol,1.0 K,300.0 K,3000.0 K,1.067,0.00844666,0.0483041,"Fitted to 50 data points; dA = *|/ 1.067, dn = +|- 0.00844666, dEa = +|- 0.0483041 kJ/mol"
rmg_rxn_14018,k_rev (TST+T),2.46921e-06,cm^3/(mol*s),5.07898,40.1028,kJ/mol,1.0 K,300.0 K,3000.0 K,2.6545,0.127159,0.727185,"Fitted to 50 data points; dA = *|/ 2.6545, dn = +|- 0.127159, dEa = +|- 0.727185 kJ/mol"
rmg_rxn_14018,k_for (TST+T),1.98692e-06,cm^3/(mol*s),5.11069,29.484,kJ/mol,1.0 K,300.0 K,3000.0 K,2.70142,0.129441,0.740235,"Fitted to 50 data points; dA = *|/ 2.70142, dn = +|- 0.129441, dEa = +|- 0.740235 kJ/mol"
rmg_rxn_16719,k_rev (TST),13.0918,cm^3/(mol*s),3.50945,22.8304,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06351,0.00802024,0.0458655,"Fitted to 50 data points; dA = *|/ 1.06351, dn = +|- 0.00802024, dEa = +|- 0.0458655 kJ/mol"
rmg_rxn_16719,k_rev (TST+T),0.000413857,cm^3/(mol*s),4.75443,5.69905,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69549,0.0687689,0.39327,"Fitted to 50 data points; dA = *|/ 1.69549, dn = +|- 0.0687689, dEa = +|- 0.39327 kJ/mol"
rmg_rxn_16719,k_for (TST+T),0.00251893,cm^3/(mol*s),4.62927,14.4695,kJ/mol,1.0 K,300.0 K,3000.0 K,1.67553,0.0672267,0.384451,"Fitted to 50 data points; dA = *|/ 1.67553, dn = +|- 0.0672267, dEa = +|- 0.384451 kJ/mol"
rmg_rxn_16649,k_rev (TST),0.446756,cm^3/(mol*s),3.58521,38.25,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03113,0.00399249,0.0228319,"Fitted to 50 data points; dA = *|/ 1.03113, dn = +|- 0.00399249, dEa = +|- 0.0228319 kJ/mol"
rmg_rxn_16649,k_rev (TST+T),0.00531311,cm^3/(mol*s),4.11044,29.2457,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19742,0.0234675,0.134204,"Fitted to 50 data points; dA = *|/ 1.19742, dn = +|- 0.0234675, dEa = +|- 0.134204 kJ/mol"
rmg_rxn_16649,k_for (TST+T),0.00991599,cm^3/(mol*s),3.77169,-2.67636,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05723,0.00724841,0.0414516,"Fitted to 50 data points; dA = *|/ 1.05723, dn = +|- 0.00724841, dEa = +|- 0.0414516 kJ/mol"
rmg_rxn_16506,k_rev (TST),0.736284,cm^3/(mol*s),3.44987,55.6204,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06879,0.00866536,0.0495548,"Fitted to 50 data points; dA = *|/ 1.06879, dn = +|- 0.00866536, dEa = +|- 0.0495548 kJ/mol"
rmg_rxn_16506,k_rev (TST+T),0.00848346,cm^3/(mol*s),3.97927,46.8719,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15096,0.0183133,0.104729,"Fitted to 50 data points; dA = *|/ 1.15096, dn = +|- 0.0183133, dEa = +|- 0.104729 kJ/mol"
rmg_rxn_16506,k_for (TST+T),0.024641,cm^3/(mol*s),3.70904,-2.33781,kJ/mol,1.0 K,300.0 K,3000.0 K,1.056,0.00709764,0.0405895,"Fitted to 50 data points; dA = *|/ 1.056, dn = +|- 0.00709764, dEa = +|- 0.0405895 kJ/mol"
rmg_rxn_15401,k_rev (TST),474618.0,cm^3/(mol*s),2.10997,20.4997,kJ/mol,1.0 K,300.0 K,3000.0 K,1.39495,0.043355,0.247935,"Fitted to 50 data points; dA = *|/ 1.39495, dn = +|- 0.043355, dEa = +|- 0.247935 kJ/mol"
rmg_rxn_15401,k_rev (TST+T),1318.58,cm^3/(mol*s),2.81985,11.3159,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0791,0.00991549,0.0567039,"Fitted to 50 data points; dA = *|/ 1.0791, dn = +|- 0.00991549, dEa = +|- 0.0567039 kJ/mol"
rmg_rxn_15401,k_for (TST+T),163333.0,cm^3/(mol*s),2.59618,34.1298,kJ/mol,1.0 K,300.0 K,3000.0 K,1.40542,0.0443293,0.253507,"Fitted to 50 data points; dA = *|/ 1.40542, dn = +|- 0.0443293, dEa = +|- 0.253507 kJ/mol"
rmg_rxn_14052,k_rev (TST),0.614081,cm^3/(mol*s),3.43508,72.1501,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05526,0.00700581,0.0400643,"Fitted to 50 data points; dA = *|/ 1.05526, dn = +|- 0.00700581, dEa = +|- 0.0400643 kJ/mol"
rmg_rxn_14052,k_rev (TST+T),3.11223e-06,cm^3/(mol*s),4.91197,54.4138,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21916,0.103827,0.593758,"Fitted to 50 data points; dA = *|/ 2.21916, dn = +|- 0.103827, dEa = +|- 0.593758 kJ/mol"
