A,A_unit,n,Ea,Ea_unit,T0,T0_unit,Tmin,Tmin_unit,Tmax,Tmax_unit,dA,dn,dEa,folder,subfolder,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol
13057.4,cm^3/(mol*s),2.93493,3.00944,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31489,0.0356565,0.20391,ZEUS,rxn_194,5.12,20.74,0.0
6.43195e-06,cm^3/(mol*s),5.29938,66.7167,kJ/mol,1.0,K,300.0,K,3000.0,K,3.0167,0.143818,0.822458,ZEUS,rxn_1824,0.0,92.61,40.21
2.07309e-06,cm^3/(mol*s),5.10687,38.8101,kJ/mol,1.0,K,300.0,K,3000.0,K,2.62506,0.125706,0.718878,ZEUS,rxn_1268,0.0,62.48,12.68
1.61483e-06,cm^3/(mol*s),4.93251,32.4034,kJ/mol,1.0,K,300.0,K,3000.0,K,2.2449,0.105329,0.602346,ZEUS,rxn_1844,0.0,55.69,12.45
8.63672e-07,cm^3/(mol*s),5.04832,27.9078,kJ/mol,1.0,K,300.0,K,3000.0,K,2.60655,0.124784,0.713607,ZEUS,rxn_1092,10.78,61.92,0.0
9.03392e-05,cm^3/(mol*s),4.88926,35.9243,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27303,0.106951,0.611624,ZEUS,rxn_868,0.0,60.53,14.68
6.09971e-07,cm^3/(mol*s),5.37528,44.5504,kJ/mol,1.0,K,300.0,K,3000.0,K,3.25292,0.153638,0.878613,ZEUS,rxn_1331,0.0,68.79,9.42
0.00258681,cm^3/(mol*s),4.17184,14.3878,kJ/mol,1.0,K,300.0,K,3000.0,K,1.40431,0.0442263,0.252918,ZEUS,rxn_389,0.0,35.76,3.03
7.12963e-05,cm^3/(mol*s),4.53467,14.9486,kJ/mol,1.0,K,300.0,K,3000.0,K,1.81391,0.0775624,0.443558,ZEUS,rxn_417,22.7,58.53,0.0
0.0705757,cm^3/(mol*s),4.30558,6.7344,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41578,0.0452856,0.258976,ZEUS,rxn_1622,25.32,45.02,0.0
3.09664e-05,cm^3/(mol*s),4.80493,20.2453,kJ/mol,1.0,K,300.0,K,3000.0,K,2.14784,0.0995718,0.569424,ZEUS,rxn_1361,29.94,70.77,0.0
0.0029799,cm^3/(mol*s),4.31532,9.94019,kJ/mol,1.0,K,300.0,K,3000.0,K,1.54984,0.0570696,0.326365,ZEUS,rxn_1366,81.03,109.77,0.0
0.000542406,cm^3/(mol*s),4.55266,12.5379,kJ/mol,1.0,K,300.0,K,3000.0,K,1.7515,0.0730024,0.417481,ZEUS,rxn_1403,60.26,90.61,0.0
4.36809e-05,cm^3/(mol*s),4.76918,13.2501,kJ/mol,1.0,K,300.0,K,3000.0,K,1.77561,0.0747831,0.427664,ZEUS,rxn_439,0.0,38.48,5.72
2.29648e-07,cm^3/(mol*s),5.61757,31.8694,kJ/mol,1.0,K,300.0,K,3000.0,K,3.47969,0.162416,0.92881,ZEUS,rxn_1036,5.56,64.96,0.0
0.00188147,cm^3/(mol*s),4.78215,50.7732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.89121,0.0829979,0.474642,ZEUS,rxn_334,0.0,70.65,38.85
0.000559235,cm^3/(mol*s),4.19314,22.2997,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38094,0.0420406,0.240419,ZEUS,rxn_437,0.0,43.43,19.35
27019.7,cm^3/(mol*s),2.48678,65.2901,kJ/mol,1.0,K,300.0,K,3000.0,K,1.21359,0.0252146,0.144196,ZEUS,rxn_310,0.0,77.45,62.66
8.8922e-05,cm^3/(mol*s),4.93125,13.8335,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0685,0.0946694,0.541388,ZEUS,rxn_1430,52.22,85.61,0.0
0.0656488,cm^3/(mol*s),4.14808,65.7584,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25093,0.0291616,0.166767,ZEUS,rxn_1641,0.0,76.67,64.84
1.34981e-05,cm^3/(mol*s),4.90148,55.6755,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27586,0.107113,0.612549,ZEUS,rxn_1490,0.0,77.12,35.64
14975.0,cm^3/(mol*s),2.53969,92.838,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13079,0.0160099,0.0915562,ZEUS,rxn_790,0.0,108.41,86.65
7.59997e-06,cm^3/(mol*s),5.11092,18.9021,kJ/mol,1.0,K,300.0,K,3000.0,K,2.36726,0.112242,0.641879,ZEUS,rxn_1517,17.15,58.08,0.0
3.08532e-06,cm^3/(mol*s),5.067,46.0759,kJ/mol,1.0,K,300.0,K,3000.0,K,2.52643,0.120718,0.690351,ZEUS,rxn_1904,0.0,70.26,25.85
7.54183e-07,cm^3/(mol*s),5.25667,29.0946,kJ/mol,1.0,K,300.0,K,3000.0,K,3.002,0.143182,0.81882,ZEUS,rxn_1419,23.3,76.52,0.0
162662.0,cm^3/(mol*s),2.47644,131.672,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1572,0.0190166,0.108751,ZEUS,rxn_792,0.0,145.35,124.69
0.00330153,cm^3/(mol*s),4.18473,3.98567,kJ/mol,1.0,K,300.0,K,3000.0,K,1.33375,0.0375118,0.21452,ZEUS,rxn_1891,47.53,64.93,0.0
1.06092e-07,cm^3/(mol*s),5.59648,54.8349,kJ/mol,1.0,K,300.0,K,3000.0,K,3.50849,0.163489,0.93495,ZEUS,rxn_1421,0.0,79.38,22.3
2.34736,cm^3/(mol*s),3.74484,4.94014,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14078,0.0171555,0.0981077,ZEUS,rxn_465,121.86,140.13,0.0
4.78879e-07,cm^3/(mol*s),5.21292,31.9556,kJ/mol,1.0,K,300.0,K,3000.0,K,2.95592,0.141168,0.807298,ZEUS,rxn_1053,11.25,67.74,0.0
0.000417348,cm^3/(mol*s),4.8379,97.8692,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96054,0.0876876,0.501461,ZEUS,rxn_1593,0.0,118.02,81.24
9.08476e-05,cm^3/(mol*s),4.56006,63.393,kJ/mol,1.0,K,300.0,K,3000.0,K,1.68449,0.0679209,0.388421,ZEUS,rxn_1328,0.0,78.78,48.89
4.27556,cm^3/(mol*s),3.63085,-3.63858,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0587,0.00742929,0.042486,ZEUS,rxn_1363,117.63,119.25,0.0
8.5563e-05,cm^3/(mol*s),4.77392,59.747,kJ/mol,1.0,K,300.0,K,3000.0,K,2.06339,0.0943477,0.539548,ZEUS,rxn_1937,0.0,78.82,41.47
1.95376e-07,cm^3/(mol*s),5.42666,76.3161,kJ/mol,1.0,K,300.0,K,3000.0,K,3.22749,0.152616,0.872769,ZEUS,rxn_1983,0.0,101.91,46.79
12.4572,cm^3/(mol*s),3.45141,-7.95231,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08952,0.0111669,0.0638604,ZEUS,rxn_671,83.54,86.43,0.0
0.000245998,cm^3/(mol*s),4.67874,43.0468,kJ/mol,1.0,K,300.0,K,3000.0,K,2.05232,0.0936469,0.535541,ZEUS,rxn_1111,40.9,100.88,0.0
0.104357,cm^3/(mol*s),4.18237,109.086,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38671,0.0425836,0.243524,ZEUS,rxn_831,0.0,125.14,101.15
0.355956,cm^3/(mol*s),3.79896,77.683,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1111,0.0137223,0.0784742,ZEUS,rxn_978,0.0,84.73,78.33
7.79943e-08,cm^3/(mol*s),5.46233,54.7443,kJ/mol,1.0,K,300.0,K,3000.0,K,2.73081,0.13085,0.748296,ZEUS,rxn_31,0.0,83.5,43.2
1.38995e-06,cm^3/(mol*s),4.82569,24.3509,kJ/mol,1.0,K,300.0,K,3000.0,K,2.06396,0.0943833,0.539752,ZEUS,rxn_1887,0.0,45.55,5.76
1.50455e-05,cm^3/(mol*s),4.68524,17.7561,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96027,0.08767,0.50136,ATLAS,rmg_rxn_96,19.69,60.71,0.0
0.0121498,cm^3/(mol*s),3.81792,6.23427,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24426,0.0284651,0.162784,ATLAS,rmg_rxn_2,0.0,24.21,2.0
1.1735e-05,cm^3/(mol*s),4.77357,23.3425,kJ/mol,1.0,K,300.0,K,3000.0,K,2.16208,0.100433,0.574348,ATLAS,rmg_rxn_216,10.37,55.81,0.0
1.61915e-06,cm^3/(mol*s),4.80692,21.0687,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1509,0.0997579,0.570488,ATLAS,rmg_rxn_633,10.5,55.18,0.0
44209.6,cm^3/(mol*s),2.71008,0.250159,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20527,0.024318,0.139068,ATLAS,rmg_rxn_1142,5.83,16.96,0.0
0.122791,cm^3/(mol*s),3.92707,2.64758,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20362,0.02414,0.13805,ATLAS,rmg_rxn_683,65.7,79.69,0.0
1.94113,cm^3/(mol*s),3.79105,4.53413,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38394,0.0423229,0.242033,ATLAS,rmg_rxn_596,98.73,118.65,0.0
0.00457707,cm^3/(mol*s),3.6969,-3.79127,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05043,0.00640804,0.0366458,ATLAS,rmg_rxn_271,35.71,47.04,0.0
0.00098143,cm^3/(mol*s),4.32336,8.29475,kJ/mol,1.0,K,300.0,K,3000.0,K,1.51879,0.0544337,0.311291,ATLAS,rmg_rxn_638,30.18,58.13,0.0
0.0200291,cm^3/(mol*s),3.84717,0.820951,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12646,0.0155098,0.0886965,ATLAS,rmg_rxn_52,18.85,35.33,0.0
0.0152624,cm^3/(mol*s),4.28496,8.21333,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45173,0.0485522,0.277656,ATLAS,rmg_rxn_350,44.75,67.29,0.0
2.18781e-06,cm^3/(mol*s),4.93631,19.242,kJ/mol,1.0,K,300.0,K,3000.0,K,2.29956,0.108462,0.620267,ATLAS,rmg_rxn_675,25.65,70.16,0.0
7.12229e-07,cm^3/(mol*s),4.90486,24.3429,kJ/mol,1.0,K,300.0,K,3000.0,K,2.34289,0.110894,0.634171,ATLAS,rmg_rxn_256,8.99,56.56,0.0
1.11111e-11,cm^3/(mol*s),6.41922,72.4054,kJ/mol,1.0,K,300.0,K,3000.0,K,10.4915,0.306164,1.75087,ATLAS,rmg_rxn_1486,61.48,170.88,0.0
8.52544e-05,cm^3/(mol*s),4.69429,8.0298,kJ/mol,1.0,K,300.0,K,3000.0,K,1.80284,0.0767655,0.439,ATLAS,rmg_rxn_307,23.86,54.29,0.0
0.00310553,cm^3/(mol*s),3.65743,-4.3265,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03829,0.00489469,0.0279914,ATLAS,rmg_rxn_319,37.69,48.05,0.0
4.15763e-07,cm^3/(mol*s),4.80286,16.7705,kJ/mol,1.0,K,300.0,K,3000.0,K,2.06886,0.094692,0.541517,ATLAS,rmg_rxn_660,5.5,45.59,0.0
0.00168343,cm^3/(mol*s),4.25316,11.1247,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39931,0.0437616,0.25026,ATLAS,rmg_rxn_646,0.0,28.25,6.32
0.00895634,cm^3/(mol*s),4.05567,2.06254,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24965,0.0290278,0.166002,ATLAS,rmg_rxn_2002,38.35,53.62,0.0
1.66598,cm^3/(mol*s),3.27408,-4.29402,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12072,0.0148449,0.0848938,ATLAS,rmg_rxn_640,70.91,75.1,0.0
10.5061,cm^3/(mol*s),3.46772,-0.451207,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15875,0.0191919,0.109753,ATLAS,rmg_rxn_1483,44.8,60.26,0.0
3.83892e-07,cm^3/(mol*s),5.04156,22.4123,kJ/mol,1.0,K,300.0,K,3000.0,K,2.49726,0.119205,0.681702,ATLAS,rmg_rxn_689,10.4,58.75,0.0
0.204224,cm^3/(mol*s),3.6431,-2.32878,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07107,0.00894259,0.0511402,ATLAS,rmg_rxn_346,71.2,76.46,0.0
0.0934548,cm^3/(mol*s),3.6605,-0.0278364,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04941,0.00628134,0.0359213,ATLAS,rmg_rxn_171,64.05,77.16,0.0
0.00196858,cm^3/(mol*s),4.37029,8.213,kJ/mol,1.0,K,300.0,K,3000.0,K,1.49645,0.0525034,0.300253,ATLAS,rmg_rxn_357,42.85,67.57,0.0
0.00960113,cm^3/(mol*s),3.52886,-4.92011,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05888,0.00745244,0.0426184,ATLAS,rmg_rxn_16,62.41,71.15,0.0
8.78737e-07,cm^3/(mol*s),4.79528,26.5485,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09481,0.0963158,0.550804,ATLAS,rmg_rxn_176,0.0,50.27,3.64
2.41513e-06,cm^3/(mol*s),5.31625,27.3854,kJ/mol,1.0,K,300.0,K,3000.0,K,2.9483,0.140831,0.805375,ATLAS,rmg_rxn_251,24.81,77.88,0.0
0.000136003,cm^3/(mol*s),4.33371,3.60249,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44503,0.0479492,0.274208,ATLAS,rmg_rxn_1485,80.07,106.68,0.0
0.0805213,cm^3/(mol*s),3.79854,9.75479,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22043,0.0259459,0.148378,ATLAS,rmg_rxn_157,149.4,171.58,0.0
1.5898e-05,cm^3/(mol*s),4.69282,13.8935,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95852,0.0875532,0.500692,ATLAS,rmg_rxn_24,33.92,71.18,0.0
0.000526877,cm^3/(mol*s),3.9546,52.7302,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41421,0.0451413,0.258151,ATLAS,rmg_rxn_61,105.51,172.2,0.0
5.25155e-05,cm^3/(mol*s),4.19266,5.42681,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39159,0.0430415,0.246143,ATLAS,rmg_rxn_60,45.22,70.57,0.0
43033.4,cm^3/(mol*s),2.86274,6.52924,kJ/mol,1.0,K,300.0,K,3000.0,K,1.36907,0.0409157,0.233986,ATLAS,rmg_rxn_1152,1.39,18.4,0.0
4.20765e-05,cm^3/(mol*s),4.50061,14.6262,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75651,0.0733743,0.419607,ATLAS,rmg_rxn_42,22.26,55.9,0.0
0.00473177,cm^3/(mol*s),3.76204,35.4729,kJ/mol,1.0,K,300.0,K,3000.0,K,1.62338,0.0631076,0.360895,ATLAS,rmg_rxn_1066,107.89,164.99,0.0
0.000102496,cm^3/(mol*s),4.28154,2.49601,kJ/mol,1.0,K,300.0,K,3000.0,K,1.40436,0.0442307,0.252943,ATLAS,rmg_rxn_1474,83.8,109.48,0.0
9.46858e-06,cm^3/(mol*s),4.69309,19.5461,kJ/mol,1.0,K,300.0,K,3000.0,K,2.04193,0.0929857,0.53176,ATLAS,rmg_rxn_35,14.74,56.95,0.0
0.021176,cm^3/(mol*s),4.19421,5.31509,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35491,0.039562,0.226244,ATLAS,rmg_rxn_351,66.48,85.13,0.0
1.66818,cm^3/(mol*s),3.16716,-4.64854,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13333,0.0163019,0.0932261,ATLAS,rmg_rxn_1519,84.24,89.84,0.0
188.706,cm^3/(mol*s),2.18229,-1.10482,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10486,0.0129883,0.0742763,ATLAS,rmg_rxn_1339,33.89,36.16,0.0
7.41285e-07,cm^3/(mol*s),4.81801,28.1337,kJ/mol,1.0,K,300.0,K,3000.0,K,2.12821,0.0983765,0.562588,ATLAS,rmg_rxn_234,0.0,51.7,5.21
11288.6,cm^3/(mol*s),2.90588,-0.114543,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25559,0.0296463,0.169539,ATLAS,rmg_rxn_1153,2.08,13.35,0.0
0.0751989,cm^3/(mol*s),3.74946,-0.0515219,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11292,0.0139346,0.0796883,ATLAS,rmg_rxn_189,64.14,77.91,0.0
8.80834e-06,cm^3/(mol*s),4.57904,14.6315,kJ/mol,1.0,K,300.0,K,3000.0,K,1.84037,0.0794485,0.454344,ATLAS,rmg_rxn_338,18.03,52.21,0.0
5.21102e-07,cm^3/(mol*s),5.31279,27.7235,kJ/mol,1.0,K,300.0,K,3000.0,K,3.08164,0.146593,0.838324,ATLAS,rmg_rxn_2028,39.54,92.39,0.0
0.000315296,cm^3/(mol*s),4.64371,19.7577,kJ/mol,1.0,K,300.0,K,3000.0,K,2.03173,0.0923332,0.528028,ATLAS,rmg_rxn_165,27.55,70.2,0.0
0.000420175,cm^3/(mol*s),4.06939,57.7597,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57787,0.0594043,0.339717,ATLAS,rmg_rxn_49,60.29,134.24,0.0
4.50518e-06,cm^3/(mol*s),4.59279,15.386,kJ/mol,1.0,K,300.0,K,3000.0,K,1.93878,0.0862336,0.493146,ATLAS,rmg_rxn_525,37.48,75.71,0.0
0.000452796,cm^3/(mol*s),4.20345,5.08624,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38604,0.0425208,0.243165,ATLAS,rmg_rxn_1477,53.37,78.02,0.0
0.00280918,cm^3/(mol*s),4.39033,5.67648,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45954,0.0492508,0.281652,ATLAS,rmg_rxn_10,86.13,106.57,0.0
0.000106144,cm^3/(mol*s),4.37945,15.5083,kJ/mol,1.0,K,300.0,K,3000.0,K,1.69845,0.0689963,0.394571,ATLAS,rmg_rxn_287,34.56,68.64,0.0
3.91136e-06,cm^3/(mol*s),4.77373,24.5128,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09773,0.096497,0.55184,ATLAS,rmg_rxn_214,6.69,52.58,0.0
0.0393761,cm^3/(mol*s),3.84944,9.20756,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25201,0.0292736,0.167408,ATLAS,rmg_rxn_194,143.28,164.21,0.0
1.49935e-05,cm^3/(mol*s),4.66219,15.5939,kJ/mol,1.0,K,300.0,K,3000.0,K,1.93832,0.0862029,0.492971,ATLAS,rmg_rxn_218,29.34,65.2,0.0
1.66183e-05,cm^3/(mol*s),4.13063,5.50183,kJ/mol,1.0,K,300.0,K,3000.0,K,1.4046,0.0442535,0.253073,ATLAS,rmg_rxn_335,32.58,56.31,0.0
0.438904,cm^3/(mol*s),3.51515,-5.09146,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08246,0.0103212,0.0590239,ATLAS,rmg_rxn_368,42.31,45.64,0.0
0.000157415,cm^3/(mol*s),4.64188,14.0471,kJ/mol,1.0,K,300.0,K,3000.0,K,1.91811,0.0848379,0.485165,ATLAS,rmg_rxn_191,46.65,82.28,0.0
2.99936e-05,cm^3/(mol*s),4.49153,15.8435,kJ/mol,1.0,K,300.0,K,3000.0,K,1.7435,0.0724058,0.414069,ATLAS,rmg_rxn_277,26.7,61.58,0.0
2.54801,cm^3/(mol*s),3.28849,-4.47209,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09174,0.0114327,0.0653806,ATLAS,rmg_rxn_1563,85.61,88.63,0.0
0.0655322,cm^3/(mol*s),3.78126,6.77077,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16449,0.0198352,0.113432,ATLAS,rmg_rxn_41,119.29,134.76,0.0
1.57058e-05,cm^3/(mol*s),4.74805,18.6125,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11473,0.0975486,0.557853,ATLAS,rmg_rxn_64,39.77,80.76,0.0
0.00152663,cm^3/(mol*s),4.33572,7.05062,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45651,0.0489797,0.280102,ATLAS,rmg_rxn_349,38.62,61.78,0.0
1082540.0,cm^3/(mol*s),2.52065,1.38671,kJ/mol,1.0,K,300.0,K,3000.0,K,1.19508,0.0232122,0.132744,ATLAS,rmg_rxn_1156,16.93,23.67,0.0
0.489562,cm^3/(mol*s),3.634,1.3887,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07535,0.00946191,0.0541101,ATLAS,rmg_rxn_634,152.04,163.25,0.0
8.15878e-12,cm^3/(mol*s),6.35703,75.7656,kJ/mol,1.0,K,300.0,K,3000.0,K,10.2131,0.302661,1.73084,ATLAS,rmg_rxn_1538,53.94,167.96,0.0
0.00775649,cm^3/(mol*s),4.16942,10.0469,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38136,0.0420796,0.240642,ATLAS,rmg_rxn_47,59.0,84.24,0.0
0.00127223,cm^3/(mol*s),4.24737,1.93843,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28957,0.0331244,0.189429,ATLAS,rmg_rxn_174,84.89,106.96,0.0
1.75506e-06,cm^3/(mol*s),4.82962,17.6319,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09174,0.0961246,0.54971,ATLAS,rmg_rxn_321,20.12,60.92,0.0
0.000260676,cm^3/(mol*s),4.25164,14.5544,kJ/mol,1.0,K,300.0,K,3000.0,K,1.53533,0.0558445,0.319359,ATLAS,rmg_rxn_618,104.38,138.17,0.0
8.99313e-08,cm^3/(mol*s),4.90472,17.101,kJ/mol,1.0,K,300.0,K,3000.0,K,2.3164,0.109413,0.625701,ATLAS,rmg_rxn_519,18.61,61.67,0.0
0.177189,cm^3/(mol*s),3.50669,-1.6606,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03912,0.00499829,0.0285838,ATLAS,rmg_rxn_304,40.21,46.54,0.0
0.000315229,cm^3/(mol*s),4.12466,4.88725,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34542,0.0386459,0.221005,ATLAS,rmg_rxn_632,46.53,68.11,0.0
1.15119e-05,cm^3/(mol*s),4.80563,28.1288,kJ/mol,1.0,K,300.0,K,3000.0,K,2.20063,0.102735,0.587511,ATLAS,rmg_rxn_245,1.58,52.57,0.0
0.274694,cm^3/(mol*s),3.94049,2.38348,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17423,0.0209204,0.119638,ATLAS,rmg_rxn_12,5.0,19.26,0.0
1.29631e-05,cm^3/(mol*s),4.88458,22.14,kJ/mol,1.0,K,300.0,K,3000.0,K,2.31764,0.109482,0.626099,ATLAS,rmg_rxn_267,21.73,65.59,0.0
7.09657e-06,cm^3/(mol*s),4.95456,21.1961,kJ/mol,1.0,K,300.0,K,3000.0,K,2.30842,0.108963,0.623131,ATLAS,rmg_rxn_273,18.16,62.79,0.0
7.22016e-06,cm^3/(mol*s),4.63704,16.4985,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96504,0.087986,0.503168,ATLAS,rmg_rxn_664,20.95,58.79,0.0
0.00130547,cm^3/(mol*s),3.80947,-2.26352,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09129,0.0113782,0.0650689,ATLAS,rmg_rxn_1565,86.6,103.22,0.0
2.38695e-05,cm^3/(mol*s),4.78119,27.3118,kJ/mol,1.0,K,300.0,K,3000.0,K,2.2159,0.103635,0.592663,ATLAS,rmg_rxn_246,3.48,52.54,0.0
0.0455727,cm^3/(mol*s),3.88488,9.20808,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24626,0.0286743,0.163981,ATLAS,rmg_rxn_591,139.22,162.57,0.0
0.000823184,cm^3/(mol*s),4.22413,5.26453,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38011,0.0419624,0.239971,ATLAS,rmg_rxn_348,41.27,62.31,0.0
0.000182007,cm^3/(mol*s),4.43716,17.7757,kJ/mol,1.0,K,300.0,K,3000.0,K,1.71231,0.070055,0.400625,ATLAS,rmg_rxn_97,8.68,47.02,0.0
8.5302e-06,cm^3/(mol*s),4.45487,12.5146,kJ/mol,1.0,K,300.0,K,3000.0,K,1.72867,0.0712933,0.407707,ATLAS,rmg_rxn_339,29.93,62.53,0.0
0.000663958,cm^3/(mol*s),4.15243,3.07652,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31889,0.0360518,0.206171,ATLAS,rmg_rxn_1481,60.07,81.91,0.0
0.00319396,cm^3/(mol*s),4.06939,1.08744,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20548,0.0243416,0.139203,ATLAS,rmg_rxn_48,81.26,100.93,0.0
7.10995,cm^3/(mol*s),3.47097,-5.79738,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07138,0.00898047,0.0513568,ATLAS,rmg_rxn_1527,139.99,141.92,0.0
0.0359823,cm^3/(mol*s),3.8266,6.41568,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20317,0.0240917,0.137774,ATLAS,rmg_rxn_213,134.85,152.56,0.0
1.25397e-06,cm^3/(mol*s),5.34215,14.8835,kJ/mol,1.0,K,300.0,K,3000.0,K,2.6171,0.12531,0.716615,ATLAS,rmg_rxn_8,81.13,121.13,0.0
0.634798,cm^3/(mol*s),3.31673,-3.03748,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0601,0.00760221,0.043475,ATLAS,rmg_rxn_173,59.05,63.91,0.0
0.00786446,cm^3/(mol*s),3.87512,7.24211,kJ/mol,1.0,K,300.0,K,3000.0,K,1.21743,0.0256258,0.146547,ATLAS,rmg_rxn_691,114.79,137.06,0.0
0.0159814,cm^3/(mol*s),3.84375,1.12048,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14667,0.0178269,0.101947,ATLAS,rmg_rxn_676,41.2,58.96,0.0
3.79369e-06,cm^3/(mol*s),4.52376,13.6516,kJ/mol,1.0,K,300.0,K,3000.0,K,1.76114,0.073717,0.421567,ATLAS,rmg_rxn_62,36.04,70.25,0.0
2.1254e-05,cm^3/(mol*s),4.7138,23.7912,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13211,0.0986148,0.563951,ATLAS,rmg_rxn_224,14.55,59.82,0.0
0.00161817,cm^3/(mol*s),4.3216,11.9046,kJ/mol,1.0,K,300.0,K,3000.0,K,1.52102,0.054625,0.312385,ATLAS,rmg_rxn_302,0.44,29.95,0.0
2.86111e-05,cm^3/(mol*s),4.30547,9.76901,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45615,0.0489481,0.279921,ATLAS,rmg_rxn_311,0.0,28.37,3.69
4.06191e-05,cm^3/(mol*s),4.66638,14.4461,kJ/mol,1.0,K,300.0,K,3000.0,K,1.82268,0.0781908,0.447152,ATLAS,rmg_rxn_312,0.54,35.83,0.0
6.82427e-05,cm^3/(mol*s),4.22803,8.29381,kJ/mol,1.0,K,300.0,K,3000.0,K,1.40751,0.0445227,0.254613,ATLAS,rmg_rxn_1447,0.0,25.81,2.36
1.97844e-05,cm^3/(mol*s),4.75864,19.0465,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11561,0.0976029,0.558164,ATLAS,rmg_rxn_662,24.43,66.0,0.0
3.42806,cm^3/(mol*s),3.31719,-1.30424,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04916,0.0062504,0.0357443,ATLAS,rmg_rxn_83,35.26,45.12,0.0
3.87148e-06,cm^3/(mol*s),4.95605,25.0315,kJ/mol,1.0,K,300.0,K,3000.0,K,2.4157,0.11488,0.656967,ATLAS,rmg_rxn_268,13.31,60.56,0.0
0.00865835,cm^3/(mol*s),3.63821,14.8332,kJ/mol,1.0,K,300.0,K,3000.0,K,1.90492,0.0839388,0.480023,ATLAS,rmg_rxn_230,50.14,86.83,0.0
