rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment,A_log10,Ea_yj
kfir_rxn_679,k_for (TST+T),0.35644,cm^3/(mol*s),3.97997,178.958,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15571,0.0188496,0.107795,"Fitted to 50 data points; dA = *|/ 1.15571, dn = +|- 0.0188496, dEa = +|- 0.107795 kJ/mol",-0.44801356500412537,3.078570024723654
kfir_rxn_10391,k_for (TST+T),3.25133e-07,cm^3/(mol*s),5.53437,25.2001,kJ/mol,1.0 K,300.0 K,3000.0 K,3.18638,0.150946,0.86322,"Fitted to 50 data points; dA = *|/ 3.18638, dn = +|- 0.150946, dEa = +|- 0.86322 kJ/mol",-6.487938948711915,0.13020267296486263
kfir_rxn_9400,k_for (TST+T),6324.51,cm^3/(mol*s),2.93952,107.993,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13147,0.0160878,0.0920017,"Fitted to 50 data points; dA = *|/ 1.13147, dn = +|- 0.0160878, dEa = +|- 0.0920017 kJ/mol",3.80102688359654,1.9854378875236003
kfir_rxn_4836,k_for (TST+T),245.666,cm^3/(mol*s),3.37309,49.8393,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20903,0.0247243,0.141392,"Fitted to 50 data points; dA = *|/ 1.20903, dn = +|- 0.0247243, dEa = +|- 0.141392 kJ/mol",2.3903450545910276,0.81299800531222
kfir_rxn_7195,k_for (TST+T),7.01074e-08,cm^3/(mol*s),6.03039,118.753,kJ/mol,1.0 K,300.0 K,3000.0 K,3.75882,0.172466,0.986286,"Fitted to 50 data points; dA = *|/ 3.75882, dn = +|- 0.172466, dEa = +|- 0.986286 kJ/mol",-7.154236138815807,2.1680042285047043
kfir_rxn_5584,k_for (TST+T),6.5123e-06,cm^3/(mol*s),5.07064,37.8683,kJ/mol,1.0 K,300.0 K,3000.0 K,3.07858,0.146463,0.837583,"Fitted to 50 data points; dA = *|/ 3.07858, dn = +|- 0.146463, dEa = +|- 0.837583 kJ/mol",-5.186265601155779,0.5056739727192153
kfir_rxn_1154,k_for (TST+T),2.77872,cm^3/(mol*s),3.46545,0.171697,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03691,0.00472078,0.0269969,"Fitted to 50 data points; dA = *|/ 1.03691, dn = +|- 0.00472078, dEa = +|- 0.0269969 kJ/mol",0.4438447869423907,-1.1233857851012865
kfir_rxn_13651,k_for (TST+T),5.57207,cm^3/(mol*s),3.70602,3.05386,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09266,0.0115425,0.0660085,"Fitted to 50 data points; dA = *|/ 1.09266, dn = +|- 0.0115425, dEa = +|- 0.0660085 kJ/mol",0.746016563678483,-0.8552855945897471
kfir_rxn_1315,k_for (TST+T),0.004804,cm^3/(mol*s),3.8226,31.3046,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06567,0.00828477,0.0473783,"Fitted to 50 data points; dA = *|/ 1.06567, dn = +|- 0.00828477, dEa = +|- 0.0473783 kJ/mol",-2.3183970012691315,0.3192614270247649
kfir_rxn_5389,k_for (TST+T),0.000179739,cm^3/(mol*s),4.54079,45.2549,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46654,0.0498743,0.285218,"Fitted to 50 data points; dA = *|/ 1.46654, dn = +|- 0.0498743, dEa = +|- 0.285218 kJ/mol",-3.745357678889342,0.6995270078131005
kfir_rxn_5161,k_for (TST+T),0.736156,cm^3/(mol*s),4.17151,106.594,kJ/mol,1.0 K,300.0 K,3000.0 K,1.76648,0.0741117,0.423824,"Fitted to 50 data points; dA = *|/ 1.76648, dn = +|- 0.0741117, dEa = +|- 0.423824 kJ/mol",-0.13303014386879108,1.9611282167448225
kfir_rxn_5172,k_for (TST+T),2.422e-08,cm^3/(mol*s),5.90207,49.4413,kJ/mol,1.0 K,300.0 K,3000.0 K,5.18987,0.214486,1.22658,"Fitted to 50 data points; dA = *|/ 5.18987, dn = +|- 0.214486, dEa = +|- 1.22658 kJ/mol",-7.615825861192967,0.8033307060420619
kfir_rxn_8291,k_for (TST+T),9.88779,cm^3/(mol*s),3.36146,7.55277,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09144,0.0113973,0.065178,"Fitted to 50 data points; dA = *|/ 1.09144, dn = +|- 0.0113973, dEa = +|- 0.065178 kJ/mol",0.9950992341596193,-0.5776769243237648
kfir_rxn_4303,k_for (TST+T),1.65427e-07,cm^3/(mol*s),5.73639,83.7834,kJ/mol,1.0 K,300.0 K,3000.0 K,3.09967,0.147352,0.842668,"Fitted to 50 data points; dA = *|/ 3.09967, dn = +|- 0.147352, dEa = +|- 0.842668 kJ/mol",-6.781393606064973,1.5428843531492156
kfir_rxn_8536,k_for (TST+T),0.00324074,cm^3/(mol*s),4.69582,20.0448,kJ/mol,1.0 K,300.0 K,3000.0 K,1.81033,0.0773056,0.442089,"Fitted to 50 data points; dA = *|/ 1.81033, dn = +|- 0.0773056, dEa = +|- 0.442089 kJ/mol",-2.4893558104039957,-0.045248460654520366
kfir_rxn_11663,k_for (TST+T),1.18606e-13,cm^3/(mol*s),7.7079,119.523,kJ/mol,1.0 K,300.0 K,3000.0 K,5.61278,0.224689,1.28494,"Fitted to 50 data points; dA = *|/ 5.61278, dn = +|- 0.224689, dEa = +|- 1.28494 kJ/mol",-12.92589334047445,2.1807858786675287
kfir_rxn_8008,k_for (TST+T),7.12079e-05,cm^3/(mol*s),4.69099,1.39371,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33868,0.0379922,0.217267,"Fitted to 50 data points; dA = *|/ 1.33868, dn = +|- 0.0379922, dEa = +|- 0.217267 kJ/mol",-4.1474718218676125,-0.9919858353771469
kfir_rxn_11197,k_for (TST+T),85.173,cm^3/(mol*s),3.17174,9.87479,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16927,0.0203684,0.116481,"Fitted to 50 data points; dA = *|/ 1.16927, dn = +|- 0.0203684, dEa = +|- 0.116481 kJ/mol",1.9303019444217564,-0.4607425124597351
kfir_rxn_13897,k_for (TST+T),0.0071481,cm^3/(mol*s),4.17796,3.0881,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27115,0.0312498,0.178709,"Fitted to 50 data points; dA = *|/ 1.27115, dn = +|- 0.0312498, dEa = +|- 0.178709 kJ/mol",-2.1458093804606846,-0.8527599012654477
kfir_rxn_11797,k_for (TST+T),1.54463e-07,cm^3/(mol*s),5.37128,80.6012,kJ/mol,1.0 K,300.0 K,3000.0 K,2.672,0.128014,0.732079,"Fitted to 50 data points; dA = *|/ 2.672, dn = +|- 0.128014, dEa = +|- 0.732079 kJ/mol",-6.8111755344931595,1.4807735889785982
kfir_rxn_2,k_for (TST+T),0.0188454,cm^3/(mol*s),4.25624,10.0245,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30452,0.0346253,0.198013,"Fitted to 50 data points; dA = *|/ 1.30452, dn = +|- 0.0346253, dEa = +|- 0.198013 kJ/mol",-1.7247946400690253,-0.45360165520627965
kfir_rxn_12959,k_for (TST+T),0.00295995,cm^3/(mol*s),4.33511,23.4543,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20354,0.0241309,0.137998,"Fitted to 50 data points; dA = *|/ 1.20354, dn = +|- 0.0241309, dEa = +|- 0.137998 kJ/mol",-2.5287156250584597,0.07264984337838573
kfir_rxn_11213,k_for (TST+T),4.37841e-11,cm^3/(mol*s),6.31187,24.6404,kJ/mol,1.0 K,300.0 K,3000.0 K,5.45401,0.220952,1.26356,"Fitted to 50 data points; dA = *|/ 5.45401, dn = +|- 0.220952, dEa = +|- 1.26356 kJ/mol",-10.358683572964432,0.1119406530164021
kfir_rxn_9679,k_for (TST+T),97.2917,cm^3/(mol*s),3.21854,149.71,kJ/mol,1.0 K,300.0 K,3000.0 K,1.01376,0.0017796,0.010177,"Fitted to 50 data points; dA = *|/ 1.01376, dn = +|- 0.0017796, dEa = +|- 0.010177 kJ/mol",1.9880757919851828,2.6564440948469015
kfir_rxn_13108,k_for (TST+T),1297890.0,cm^3/(mol*s),2.25198,157.801,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03662,0.00468472,0.0267906,"Fitted to 50 data points; dA = *|/ 1.03662, dn = +|- 0.00468472, dEa = +|- 0.0267906 kJ/mol",6.113237886287634,2.7765799741166353
kfir_rxn_10500,k_for (TST+T),7.64534e-07,cm^3/(mol*s),5.02316,23.0555,kJ/mol,1.0 K,300.0 K,3000.0 K,2.27846,0.107262,0.613401,"Fitted to 50 data points; dA = *|/ 2.27846, dn = +|- 0.107262, dEa = +|- 0.613401 kJ/mol",-6.116603196080247,0.05925138978581521
kfir_rxn_9409,k_for (TST+T),5.28162e-05,cm^3/(mol*s),4.94623,126.621,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89393,0.0831854,0.475714,"Fitted to 50 data points; dA = *|/ 1.89393, dn = +|- 0.0831854, dEa = +|- 0.475714 kJ/mol",-4.277232848460372,2.296958320796013
kfir_rxn_5989,k_for (TST+T),3.57559e-06,cm^3/(mol*s),4.79655,6.55421,kJ/mol,1.0 K,300.0 K,3000.0 K,1.4624,0.049506,0.283111,"Fitted to 50 data points; dA = *|/ 1.4624, dn = +|- 0.049506, dEa = +|- 0.283111 kJ/mol",-5.446652286001954,-0.6322324080767231
kfir_rxn_9885,k_for (TST+T),0.00192024,cm^3/(mol*s),4.39626,13.0077,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62313,0.0630877,0.360781,"Fitted to 50 data points; dA = *|/ 1.62313, dn = +|- 0.0630877, dEa = +|- 0.360781 kJ/mol",-2.7166444878788556,-0.3192485877100606
rmg_rxn_15575,k_for (TST+T),0.00202361,cm^3/(mol*s),4.71811,17.3265,kJ/mol,1.0 K,300.0 K,3000.0 K,2.05993,0.0941289,0.538297,"Fitted to 50 data points; dA = *|/ 2.05993, dn = +|- 0.0941289, dEa = +|- 0.538297 kJ/mol",-2.693873183120908,-0.1454231994026805
rmg_rxn_14111,k_for (TST+T),4.99967e-06,cm^3/(mol*s),5.15548,32.0582,kJ/mol,1.0 K,300.0 K,3000.0 K,2.59349,0.12413,0.709865,"Fitted to 50 data points; dA = *|/ 2.59349, dn = +|- 0.12413, dEa = +|- 0.709865 kJ/mol",-5.3010586600457215,0.34146273017188694
rmg_rxn_15724,k_for (TST+T),0.000275567,cm^3/(mol*s),4.18485,5.60554,kJ/mol,1.0 K,300.0 K,3000.0 K,1.38758,0.042665,0.243989,"Fitted to 50 data points; dA = *|/ 1.38758, dn = +|- 0.042665, dEa = +|- 0.243989 kJ/mol",-3.5597727917571635,-0.6870938723854811
rmg_rxn_15670,k_for (TST+T),1.05818e-05,cm^3/(mol*s),4.49671,3.73172,kJ/mol,1.0 K,300.0 K,3000.0 K,1.51265,0.0539059,0.308273,"Fitted to 50 data points; dA = *|/ 1.51265, dn = +|- 0.0539059, dEa = +|- 0.308273 kJ/mol",-4.975440451055446,-0.8069017465171613
rmg_rxn_13915,k_for (TST+T),0.000293503,cm^3/(mol*s),4.44056,13.4751,kJ/mol,1.0 K,300.0 K,3000.0 K,1.6911,0.0684312,0.391339,"Fitted to 50 data points; dA = *|/ 1.6911, dn = +|- 0.0684312, dEa = +|- 0.391339 kJ/mol",-3.5323874553131738,-0.29939235379761225
rmg_rxn_15508,k_for (TST+T),0.00102388,cm^3/(mol*s),4.13733,5.73551,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33646,0.0377762,0.216032,"Fitted to 50 data points; dA = *|/ 1.33646, dn = +|- 0.0377762, dEa = +|- 0.216032 kJ/mol",-2.9897509402270828,-0.6793814495928046
rmg_rxn_16548,k_for (TST+T),0.000196738,cm^3/(mol*s),4.31059,10.2371,kJ/mol,1.0 K,300.0 K,3000.0 K,1.60131,0.0613252,0.350702,"Fitted to 50 data points; dA = *|/ 1.60131, dn = +|- 0.0613252, dEa = +|- 0.350702 kJ/mol",-3.706111747877248,-0.44353408635324876
rmg_rxn_16528,k_for (TST+T),0.000141599,cm^3/(mol*s),4.37266,5.29117,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48987,0.0519294,0.29697,"Fitted to 50 data points; dA = *|/ 1.48987, dn = +|- 0.0519294, dEa = +|- 0.29697 kJ/mol",-3.8489398137085056,-0.7060301329023293
rmg_rxn_15566,k_for (TST+T),0.0107112,cm^3/(mol*s),3.70087,-2.64998,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05042,0.00640653,0.0366372,"Fitted to 50 data points; dA = *|/ 1.05042, dn = +|- 0.00640653, dEa = +|- 0.0366372 kJ/mol",-1.9701618714478646,-1.6648099980265185
rmg_rxn_15545,k_for (TST+T),0.0194676,cm^3/(mol*s),4.2371,10.3059,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43125,0.0467009,0.267069,"Fitted to 50 data points; dA = *|/ 1.43125, dn = +|- 0.0467009, dEa = +|- 0.267069 kJ/mol",-1.710687585768239,-0.44029410792584417
rmg_rxn_14155,k_for (TST+T),7.56605e-05,cm^3/(mol*s),4.7057,13.7732,kJ/mol,1.0 K,300.0 K,3000.0 K,1.97147,0.0884117,0.505602,"Fitted to 50 data points; dA = *|/ 1.97147, dn = +|- 0.0884117, dEa = +|- 0.505602 kJ/mol",-4.121130793012566,-0.28687573172536157
rmg_rxn_14122,k_for (TST+T),0.00446923,cm^3/(mol*s),4.68954,16.0112,kJ/mol,1.0 K,300.0 K,3000.0 K,2.01785,0.0914408,0.522925,"Fitted to 50 data points; dA = *|/ 2.01785, dn = +|- 0.0914408, dEa = +|- 0.522925 kJ/mol",-2.349767294665993,-0.1962408728347583
rmg_rxn_14018,k_for (TST+T),1.98692e-06,cm^3/(mol*s),5.11069,29.484,kJ/mol,1.0 K,300.0 K,3000.0 K,2.70142,0.129441,0.740235,"Fitted to 50 data points; dA = *|/ 2.70142, dn = +|- 0.129441, dEa = +|- 0.740235 kJ/mol",-5.701819618676792,0.2646637753927397
rmg_rxn_16719,k_for (TST+T),0.00251893,cm^3/(mol*s),4.62927,14.4695,kJ/mol,1.0 K,300.0 K,3000.0 K,1.67553,0.0672267,0.384451,"Fitted to 50 data points; dA = *|/ 1.67553, dn = +|- 0.0672267, dEa = +|- 0.384451 kJ/mol",-2.5987839011942806,-0.2580657548510484
rmg_rxn_16649,k_for (TST+T),0.00991599,cm^3/(mol*s),3.77169,-2.67636,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05723,0.00724841,0.0414516,"Fitted to 50 data points; dA = *|/ 1.05723, dn = +|- 0.00724841, dEa = +|- 0.0414516 kJ/mol",-2.003663919877896,-1.6712110370374453
rmg_rxn_16506,k_for (TST+T),0.024641,cm^3/(mol*s),3.70904,-2.33781,kJ/mol,1.0 K,300.0 K,3000.0 K,1.056,0.00709764,0.0405895,"Fitted to 50 data points; dA = *|/ 1.056, dn = +|- 0.00709764, dEa = +|- 0.0405895 kJ/mol",-1.608341671277525,-1.5906316288342561
rmg_rxn_15401,k_for (TST+T),163333.0,cm^3/(mol*s),2.59618,34.1298,kJ/mol,1.0 K,300.0 K,3000.0 K,1.40542,0.0443293,0.253507,"Fitted to 50 data points; dA = *|/ 1.40542, dn = +|- 0.0443293, dEa = +|- 0.253507 kJ/mol",5.213073938992678,0.4013703134684457
rmg_rxn_14052,k_for (TST+T),4.01433e-06,cm^3/(mol*s),4.82006,19.0525,kJ/mol,1.0 K,300.0 K,3000.0 K,2.19615,0.102469,0.585994,"Fitted to 50 data points; dA = *|/ 2.19615, dn = +|- 0.102469, dEa = +|- 0.585994 kJ/mol",-5.396386928986516,-0.08111589312335639
rmg_rxn_15496,k_for (TST+T),0.0834548,cm^3/(mol*s),3.7163,0.532932,kJ/mol,1.0 K,300.0 K,3000.0 K,1.104,0.0128865,0.0736943,"Fitted to 50 data points; dA = *|/ 1.104, dn = +|- 0.0128865, dEa = +|- 0.0736943 kJ/mol",-1.0785486793135242,-1.0799981058274521
rmg_rxn_15425,k_for (TST+T),0.00497198,cm^3/(mol*s),4.55354,15.2661,kJ/mol,1.0 K,300.0 K,3000.0 K,1.71544,0.0702922,0.401982,"Fitted to 50 data points; dA = *|/ 1.71544, dn = +|- 0.0702922, dEa = +|- 0.401982 kJ/mol",-2.303470626994815,-0.22579788766576575
rmg_rxn_14139,k_for (TST+T),3.70015e-07,cm^3/(mol*s),4.90815,18.6295,kJ/mol,1.0 K,300.0 K,3000.0 K,2.24221,0.105173,0.601456,"Fitted to 50 data points; dA = *|/ 2.24221, dn = +|- 0.105173, dEa = +|- 0.601456 kJ/mol",-6.431780669756835,-0.09664271966373107
rmg_rxn_15388,k_for (TST+T),0.0110798,cm^3/(mol*s),4.49408,14.6437,kJ/mol,1.0 K,300.0 K,3000.0 K,1.65911,0.0659436,0.377113,"Fitted to 50 data points; dA = *|/ 1.65911, dn = +|- 0.0659436, dEa = +|- 0.377113 kJ/mol",-1.9554680789289172,-0.2509480316530944
rmg_rxn_15458,k_for (TST+T),0.00631402,cm^3/(mol*s),4.24796,8.19483,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42791,0.0463974,0.265334,"Fitted to 50 data points; dA = *|/ 1.42791, dn = +|- 0.0463974, dEa = +|- 0.265334 kJ/mol",-2.1996940467903516,-0.544075283985245
rmg_rxn_15644,k_for (TST+T),0.00900203,cm^3/(mol*s),3.87559,4.60908,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23099,0.0270687,0.154799,"Fitted to 50 data points; dA = *|/ 1.23099, dn = +|- 0.0270687, dEa = +|- 0.154799 kJ/mol",-2.0456595440733065,-0.748610310082636
rmg_rxn_15634,k_for (TST+T),597381.0,cm^3/(mol*s),2.41346,-0.776831,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14218,0.0173149,0.0990191,"Fitted to 50 data points; dA = *|/ 1.14218, dn = +|- 0.0173149, dEa = +|- 0.0990191 kJ/mol",5.776251405535639,-1.268597117330487
rmg_rxn_13987,k_for (TST+T),6.33896e-06,cm^3/(mol*s),4.73659,22.8468,kJ/mol,1.0 K,300.0 K,3000.0 K,2.07363,0.0949923,0.543235,"Fitted to 50 data points; dA = *|/ 2.07363, dn = +|- 0.0949923, dEa = +|- 0.543235 kJ/mol",-5.1979819886971965,0.052200702017163994
rmg_rxn_15424,k_for (TST+T),0.0662602,cm^3/(mol*s),3.80864,4.31989,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16709,0.0201251,0.11509,"Fitted to 50 data points; dA = *|/ 1.16709, dn = +|- 0.0201251, dEa = +|- 0.11509 kJ/mol",-1.1787472575762246,-0.7673483438958517
rmg_rxn_14002,k_for (TST+T),73862.0,cm^3/(mol*s),2.77121,3.59894,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31035,0.0352066,0.201337,"Fitted to 50 data points; dA = *|/ 1.31035, dn = +|- 0.0352066, dEa = +|- 0.201337 kJ/mol",4.868421063092973,-0.8161255221849307
rmg_rxn_15402,k_for (TST+T),0.0854775,cm^3/(mol*s),3.87207,-1.74097,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07842,0.00983415,0.0562388,"Fitted to 50 data points; dA = *|/ 1.07842, dn = +|- 0.00983415, dEa = +|- 0.0562388 kJ/mol",-1.0681481883339172,-1.457298663310227
rmg_rxn_15605,k_for (TST+T),24.3022,cm^3/(mol*s),3.23554,-4.16966,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07792,0.00977354,0.0558922,"Fitted to 50 data points; dA = *|/ 1.07792, dn = +|- 0.00977354, dEa = +|- 0.0558922 kJ/mol",1.3856455906605374,-2.064474410130642
rmg_rxn_16613,k_for (TST+T),9.77761e-05,cm^3/(mol*s),4.66215,27.0351,kJ/mol,1.0 K,300.0 K,3000.0 K,1.76591,0.0740693,0.423582,"Fitted to 50 data points; dA = *|/ 1.76591, dn = +|- 0.0740693, dEa = +|- 0.423582 kJ/mol",-4.009767289451589,0.1889022193827681
rmg_rxn_16497,k_for (TST+T),1.79917e-05,cm^3/(mol*s),4.64929,9.27961,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77432,0.0746881,0.427121,"Fitted to 50 data points; dA = *|/ 1.77432, dn = +|- 0.0746881, dEa = +|- 0.427121 kJ/mol",-4.744927799092589,-0.48956986826151244
rmg_rxn_15420,k_for (TST+T),0.00272816,cm^3/(mol*s),4.0487,1.21374,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23481,0.0274718,0.157104,"Fitted to 50 data points; dA = *|/ 1.23481, dn = +|- 0.0274718, dEa = +|- 0.157104 kJ/mol",-2.564130162945383,-1.0090496296934028
rmg_rxn_15678,k_for (TST+T),7.27297e-05,cm^3/(mol*s),4.51893,14.242,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77466,0.0747131,0.427263,"Fitted to 50 data points; dA = *|/ 1.77466, dn = +|- 0.0747131, dEa = +|- 0.427263 kJ/mol",-4.138288203829821,-0.2674146935653707
rmg_rxn_14106,k_for (TST+T),0.0177958,cm^3/(mol*s),4.25731,83.7578,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42914,0.0465091,0.265973,"Fitted to 50 data points; dA = *|/ 1.42914, dn = +|- 0.0465091, dEa = +|- 0.265973 kJ/mol",-1.7496824837615108,1.5423888277730877
rmg_rxn_16786,k_for (TST+T),434612.0,cm^3/(mol*s),2.35114,39.2596,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27378,0.0315196,0.180252,"Fitted to 50 data points; dA = *|/ 1.27378, dn = +|- 0.0315196, dEa = +|- 0.180252 kJ/mol",5.638101713383113,0.5433524016809252
rmg_rxn_14194,k_for (TST+T),6.20234e-05,cm^3/(mol*s),4.94779,56.4664,kJ/mol,1.0 K,300.0 K,3000.0 K,2.29313,0.108098,0.618181,"Fitted to 50 data points; dA = *|/ 2.29313, dn = +|- 0.108098, dEa = +|- 0.618181 kJ/mol",-4.207444430282415,0.9693427082448558
rmg_rxn_14071,k_for (TST+T),1.52398e-06,cm^3/(mol*s),5.3618,42.2339,kJ/mol,1.0 K,300.0 K,3000.0 K,3.20467,0.151692,0.867483,"Fitted to 50 data points; dA = *|/ 3.20467, dn = +|- 0.151692, dEa = +|- 0.867483 kJ/mol",-5.817020732436466,0.6220250126357305
rmg_rxn_15383,k_for (TST+T),3.57201,cm^3/(mol*s),3.4783,-4.66,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06561,0.00827762,0.0473374,"Fitted to 50 data points; dA = *|/ 1.06561, dn = +|- 0.00827762, dEa = +|- 0.0473374 kJ/mol",0.5529126660448235,-2.2058021867757147
rmg_rxn_15597,k_for (TST+T),0.00631813,cm^3/(mol*s),3.88984,6.92123,kJ/mol,1.0 K,300.0 K,3000.0 K,1.2293,0.0268901,0.153777,"Fitted to 50 data points; dA = *|/ 1.2293, dn = +|- 0.0268901, dEa = +|- 0.153777 kJ/mol",-2.199411442422353,-0.6118311200455903
rmg_rxn_15711,k_for (TST+T),1.63906e-05,cm^3/(mol*s),4.32535,3.63877,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42271,0.0459217,0.262614,"Fitted to 50 data points; dA = *|/ 1.42271, dn = +|- 0.0459217, dEa = +|- 0.262614 kJ/mol",-4.785405148203772,-0.8133464879616107
rmg_rxn_15439,k_for (TST+T),4.79626e-05,cm^3/(mol*s),4.62075,13.9837,kJ/mol,1.0 K,300.0 K,3000.0 K,1.808,0.0771377,0.441129,"Fitted to 50 data points; dA = *|/ 1.808, dn = +|- 0.0771377, dEa = +|- 0.441129 kJ/mol",-4.319097282306989,-0.2781041966852574
rmg_rxn_14070,k_for (TST+T),0.000258928,cm^3/(mol*s),4.33165,5.5264,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44586,0.048024,0.274636,"Fitted to 50 data points; dA = *|/ 1.44586, dn = +|- 0.048024, dEa = +|- 0.274636 kJ/mol",-3.5868209832152775,-0.6918228192208609
rmg_rxn_16806,k_for (TST+T),0.000159168,cm^3/(mol*s),4.68271,24.7178,kJ/mol,1.0 K,300.0 K,3000.0 K,1.92518,0.0853171,0.487905,"Fitted to 50 data points; dA = *|/ 1.92518, dn = +|- 0.0853171, dEa = +|- 0.487905 kJ/mol",-3.798144240746177,0.11447647050030668
rmg_rxn_15417,k_for (TST+T),0.00225841,cm^3/(mol*s),4.55551,15.1033,kJ/mol,1.0 K,300.0 K,3000.0 K,1.71042,0.0699112,0.399803,"Fitted to 50 data points; dA = *|/ 1.71042, dn = +|- 0.0699112, dEa = +|- 0.399803 kJ/mol",-2.646197211846966,-0.23233479414319835
rmg_rxn_15589,k_for (TST+T),8.13936e-07,cm^3/(mol*s),4.91031,19.3998,kJ/mol,1.0 K,300.0 K,3000.0 K,2.30596,0.108824,0.622337,"Fitted to 50 data points; dA = *|/ 2.30596, dn = +|- 0.108824, dEa = +|- 0.622337 kJ/mol",-6.089409742456709,-0.06847534270921281
rmg_rxn_14054,k_for (TST+T),1.26257e-05,cm^3/(mol*s),4.60569,13.7579,kJ/mol,1.0 K,300.0 K,3000.0 K,1.88416,0.0825119,0.471863,"Fitted to 50 data points; dA = *|/ 1.88416, dn = +|- 0.0825119, dEa = +|- 0.471863 kJ/mol",-4.898744534182786,-0.28751542288671866
rmg_rxn_16484,k_for (TST+T),0.00712356,cm^3/(mol*s),4.3309,4.2201,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43519,0.0470597,0.269121,"Fitted to 50 data points; dA = *|/ 1.43519, dn = +|- 0.0470597, dEa = +|- 0.269121 kJ/mol",-2.1473029133909134,-0.7739178866753328
rmg_rxn_16654,k_for (TST+T),0.00150875,cm^3/(mol*s),4.40363,4.24053,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46278,0.0495392,0.283301,"Fitted to 50 data points; dA = *|/ 1.46278, dn = +|- 0.0495392, dEa = +|- 0.283301 kJ/mol",-2.821382716894594,-0.7725684300716763
rmg_rxn_15620,k_for (TST+T),0.00592782,cm^3/(mol*s),4.03388,5.46531,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31325,0.0354939,0.20298,"Fitted to 50 data points; dA = *|/ 1.31325, dn = +|- 0.0354939, dEa = +|- 0.20298 kJ/mol",-2.227104992308351,-0.6954905076043422
rmg_rxn_14035,k_for (TST+T),1.5857e-05,cm^3/(mol*s),4.8008,26.5726,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21519,0.103594,0.592423,"Fitted to 50 data points; dA = *|/ 2.21519, dn = +|- 0.103594, dEa = +|- 0.592423 kJ/mol",-4.799778973808124,0.174271075879112
rmg_rxn_16533,k_for (TST+T),0.000336352,cm^3/(mol*s),4.14363,2.13684,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31952,0.0361142,0.206527,"Fitted to 50 data points; dA = *|/ 1.31952, dn = +|- 0.0361142, dEa = +|- 0.206527 kJ/mol",-3.473205985592651,-0.9268592638346248
rmg_rxn_13907,k_for (TST+T),3.62895e-06,cm^3/(mol*s),4.91149,25.245,kJ/mol,1.0 K,300.0 K,3000.0 K,2.38276,0.113092,0.64674,"Fitted to 50 data points; dA = *|/ 2.38276, dn = +|- 0.113092, dEa = +|- 0.64674 kJ/mol",-5.440219015506715,0.13166019630037945
rmg_rxn_16521,k_for (TST+T),7.19853e-05,cm^3/(mol*s),4.45478,5.62788,kJ/mol,1.0 K,300.0 K,3000.0 K,1.58332,0.0598536,0.342286,"Fitted to 50 data points; dA = *|/ 1.58332, dn = +|- 0.0598536, dEa = +|- 0.342286 kJ/mol",-4.142756181078258,-0.6857634889598052
