TYPE,i,j,d,k,VALUE,LABEL,ATOM_LABELS
A,0,5,9.0,,0.8309844751514446,A(0-5-9),C-C-H
A,0,5,10.0,,1.6975359825768819,A(0-5-10),C-C-H
A,0,5,11.0,,1.6917266969194957,A(0-5-11),C-C-H
A,0,5,12.0,,1.9223164706444418,A(0-5-12),C-C-H
A,0,5,13.0,,1.95233193065435,A(0-5-13),C-C-H
A,1,5,2.0,,0.5247119068200309,A(1-5-2),C-C-O
A,1,5,3.0,,1.0103382167845167,A(1-5-3),C-C-C
A,1,5,4.0,,1.5108053087476643,A(1-5-4),C-C-O
A,1,5,6.0,,0.956537913915037,A(1-5-6),C-C-H
A,1,5,7.0,,0.9534272946966427,A(1-5-7),C-C-H
A,1,5,8.0,,0.15764262642126625,A(1-5-8),C-C-H
A,1,5,9.0,,0.37464419190573534,A(1-5-9),C-C-H
A,1,5,10.0,,1.0807781847918803,A(1-5-10),C-C-H
A,1,5,11.0,,1.1773869554990224,A(1-5-11),C-C-H
A,1,5,12.0,,1.6622264853050859,A(1-5-12),C-C-H
A,1,5,13.0,,2.553682684638729,A(1-5-13),C-C-H
A,2,5,3.0,,0.5270931540840498,A(2-5-3),O-C-C
A,2,5,4.0,,0.9863619835981099,A(2-5-4),O-C-O
A,2,5,6.0,,1.4648472692015455,A(2-5-6),O-C-H
A,2,5,7.0,,1.152324596025872,A(2-5-7),O-C-H
A,2,5,8.0,,0.5944550096958021,A(2-5-8),O-C-H
A,2,5,9.0,,0.7422424990813263,A(2-5-9),O-C-H
A,2,5,10.0,,0.7802493985648715,A(2-5-10),O-C-H
A,2,5,11.0,,0.6637223050517183,A(2-5-11),O-C-H
A,2,5,12.0,,1.8033360172366206,A(2-5-12),O-C-H
A,2,5,13.0,,2.581012000673751,A(2-5-13),O-C-H
A,3,5,4.0,,0.5930669759725709,A(3-5-4),C-C-O
A,3,5,6.0,,1.9666272826646598,A(3-5-6),C-C-H
A,3,5,7.0,,1.6199180611189898,A(3-5-7),C-C-H
A,3,5,8.0,,1.110151501385139,A(3-5-8),C-C-H
A,3,5,9.0,,1.0793904988975902,A(3-5-9),C-C-H
A,3,5,10.0,,0.4413174443705809,A(3-5-10),C-C-H
A,3,5,11.0,,0.20703849779996064,A(3-5-11),C-C-H
A,3,5,12.0,,1.618766082718054,A(3-5-12),C-C-H
A,3,5,13.0,,2.4554476642004426,A(3-5-13),C-C-H
A,4,5,6.0,,2.406059776312452,A(4-5-6),O-C-H
A,4,5,7.0,,1.7012704965376009,A(4-5-7),O-C-H
A,4,5,8.0,,1.5595108541874716,A(4-5-8),O-C-H
A,4,5,9.0,,1.6616607128665668,A(4-5-9),O-C-H
A,4,5,10.0,,0.9105043413109455,A(4-5-10),O-C-H
A,4,5,11.0,,0.3861678085715736,A(4-5-11),O-C-H
A,4,5,12.0,,1.9128442212439347,A(4-5-12),O-C-H
A,4,5,13.0,,1.8625869057137954,A(4-5-13),O-C-H
A,6,5,7.0,,0.8458361567429925,A(6-5-7),H-C-H
A,6,5,8.0,,0.8708523044658012,A(6-5-8),H-C-H
A,6,5,9.0,,0.9690502379077407,A(6-5-9),H-C-H
A,6,5,10.0,,1.9289435112074707,A(6-5-10),H-C-H
A,6,5,11.0,,2.12831937303567,A(6-5-11),H-C-H
A,6,5,12.0,,1.6030281481360784,A(6-5-12),H-C-H
A,6,5,13.0,,1.7398568693043268,A(6-5-13),H-C-H
A,7,5,8.0,,0.7968072943774033,A(7-5-8),H-C-H
A,7,5,9.0,,1.2710159013593445,A(7-5-9),H-C-H
A,7,5,10.0,,1.9293483721804,A(7-5-10),H-C-H
A,7,5,11.0,,1.6456564798634747,A(7-5-11),H-C-H
A,7,5,12.0,,2.416406576087902,A(7-5-12),H-C-H
A,7,5,13.0,,1.6132298744692972,A(7-5-13),H-C-H
A,8,5,9.0,,0.5032004636516039,A(8-5-9),H-C-H
A,8,5,10.0,,1.2259057874769803,A(8-5-10),H-C-H
A,8,5,11.0,,1.2581619063417455,A(8-5-11),H-C-H
A,8,5,12.0,,1.7871873201866275,A(8-5-12),H-C-H
A,8,5,13.0,,2.3971763344732353,A(8-5-13),H-C-H
A,9,5,10.0,,0.9606356187625062,A(9-5-10),H-C-H
A,9,5,11.0,,1.2810372582189666,A(9-5-11),H-C-H
A,9,5,12.0,,1.288633116883109,A(9-5-12),H-C-H
A,9,5,13.0,,2.7076349463308387,A(9-5-13),H-C-H
A,10,5,11.0,,0.5871086241194379,A(10-5-11),H-C-H
A,10,5,12.0,,1.1780308965004014,A(10-5-12),H-C-H
A,10,5,13.0,,2.609117831356037,A(10-5-13),H-C-H
A,11,5,12.0,,1.732379147228445,A(11-5-12),H-C-H
A,11,5,13.0,,2.2484100106448097,A(11-5-13),H-C-H
A,12,5,13.0,,1.892079422499358,A(12-5-13),H-C-H
A,0,6,1.0,,0.7163901693727706,A(0-6-1),C-H-C
A,0,6,2.0,,0.45314866805028126,A(0-6-2),C-H-O
A,0,6,3.0,,0.42158828887337446,A(0-6-3),C-H-C
A,0,6,4.0,,0.4387355721898225,A(0-6-4),C-H-O
A,0,6,5.0,,0.719327599234422,A(0-6-5),C-H-C
A,0,6,7.0,,0.6258993801209494,A(0-6-7),C-H-H
A,0,6,8.0,,0.8897562451393678,A(0-6-8),C-H-H
A,0,6,9.0,,1.106926926014672,A(0-6-9),C-H-H
A,0,6,10.0,,0.7075964491283229,A(0-6-10),C-H-H
A,0,6,11.0,,0.337500458152878,A(0-6-11),C-H-H
A,0,6,12.0,,1.0750222334700392,A(0-6-12),C-H-H
A,0,6,13.0,,0.9857399386462246,A(0-6-13),C-H-H
A,1,6,2.0,,0.2711746371393368,A(1-6-2),C-H-O
A,1,6,3.0,,0.607202123778844,A(1-6-3),C-H-C
A,1,6,4.0,,0.9661210579482531,A(1-6-4),C-H-O
A,1,6,5.0,,1.2167110293335825,A(1-6-5),C-H-C
A,1,6,7.0,,1.1380532840190505,A(1-6-7),C-H-H
A,1,6,8.0,,0.3352718911848385,A(1-6-8),C-H-H
A,1,6,9.0,,0.4614362514001147,A(1-6-9),C-H-H
A,1,6,10.0,,0.6722597764916604,A(1-6-10),C-H-H
A,1,6,11.0,,0.607109948076419,A(1-6-11),C-H-H
A,1,6,12.0,,1.294328872597402,A(1-6-12),C-H-H
A,1,6,13.0,,1.6110351210685463,A(1-6-13),C-H-H
A,2,6,3.0,,0.3839408299196687,A(2-6-3),O-H-C
A,2,6,4.0,,0.7094131483738778,A(2-6-4),O-H-O
A,2,6,5.0,,0.9761383714083365,A(2-6-5),O-H-C
A,2,6,7.0,,0.9583401305259085,A(2-6-7),O-H-H
A,2,6,8.0,,0.5340654069337669,A(2-6-8),O-H-H
A,2,6,9.0,,0.6660532457573615,A(2-6-9),O-H-H
A,2,6,10.0,,0.551702395867456,A(2-6-10),O-H-H
A,2,6,11.0,,0.3596581980107025,A(2-6-11),O-H-H
A,2,6,12.0,,1.1408839827736863,A(2-6-12),O-H-H
A,2,6,13.0,,1.350539050469257,A(2-6-13),O-H-H
A,3,6,4.0,,0.3804077258465484,A(3-6-4),C-H-O
A,3,6,5.0,,0.6097721031177444,A(3-6-5),C-H-C
A,3,6,7.0,,1.0474855590340486,A(3-6-7),C-H-H
A,3,6,8.0,,0.913081613035553,A(3-6-8),C-H-H
A,3,6,9.0,,0.8235513542371874,A(3-6-9),C-H-H
A,3,6,10.0,,0.28602369623448676,A(3-6-10),C-H-H
A,3,6,11.0,,0.08417520523752567,A(3-6-11),C-H-H
A,3,6,12.0,,0.7716176891921107,A(3-6-12),C-H-H
A,3,6,13.0,,1.0165365871139747,A(3-6-13),C-H-H
A,4,6,5.0,,0.2869687254104631,A(4-6-5),O-H-C
A,4,6,7.0,,0.9425342870722072,A(4-6-7),O-H-H
A,4,6,8.0,,1.2368766419815662,A(4-6-8),O-H-H
A,4,6,9.0,,1.1968667172158445,A(4-6-9),O-H-H
A,4,6,10.0,,0.5509407901365274,A(4-6-10),O-H-H
A,4,6,11.0,,0.3598052329839621,A(4-6-11),O-H-H
A,4,6,12.0,,0.6592024906351128,A(4-6-12),O-H-H
A,4,6,13.0,,0.6450201108829742,A(4-6-13),O-H-H
A,5,6,7.0,,1.137361348390241,A(5-6-7),C-H-H
A,5,6,8.0,,1.5096534978797163,A(5-6-8),C-H-H
A,5,6,9.0,,1.360037799549357,A(5-6-9),C-H-H
A,5,6,10.0,,0.6670012996944839,A(5-6-10),C-H-H
A,5,6,11.0,,0.6167288672889757,A(5-6-11),C-H-H
A,5,6,12.0,,0.46284949527367547,A(5-6-12),C-H-H
A,5,6,13.0,,0.4284494731978739,A(5-6-13),C-H-H
A,7,6,8.0,,1.0975791621684814,A(7-6-8),H-H-H
A,7,6,9.0,,1.5980839088168344,A(7-6-9),H-H-H
A,7,6,10.0,,1.3334776044021184,A(7-6-10),H-H-H
A,7,6,11.0,,0.9633948393608512,A(7-6-11),H-H-H
A,7,6,12.0,,1.5887627575734933,A(7-6-12),H-H-H
A,7,6,13.0,,1.1402535259153763,A(7-6-13),H-H-H
A,8,6,9.0,,0.636125811591303,A(8-6-9),H-H-H
A,8,6,10.0,,1.007373994890696,A(8-6-10),H-H-H
A,8,6,11.0,,0.8936792900471864,A(8-6-11),H-H-H
A,8,6,12.0,,1.629218148719887,A(8-6-12),H-H-H
A,8,6,13.0,,1.864313803431999,A(8-6-13),H-H-H
A,9,6,10.0,,0.6937821492609844,A(9-6-10),H-H-H
A,9,6,11.0,,0.8713041233597797,A(9-6-11),H-H-H
A,9,6,12.0,,1.219188154302311,A(9-6-12),H-H-H
A,9,6,13.0,,1.7882137631075956,A(9-6-13),H-H-H
A,10,6,11.0,,0.37017359509076714,A(10-6-11),H-H-H
A,10,6,12.0,,0.6221567345666376,A(10-6-12),H-H-H
A,10,6,13.0,,1.0946170959522155,A(10-6-13),H-H-H
A,11,6,12.0,,0.8287946147963551,A(11-6-12),H-H-H
A,11,6,13.0,,1.0046697989112177,A(11-6-13),H-H-H
A,12,6,13.0,,0.7175374147043129,A(12-6-13),H-H-H
A,0,7,1.0,,0.7282751604122671,A(0-7-1),C-H-C
A,0,7,2.0,,1.066595921750457,A(0-7-2),C-H-O
A,0,7,3.0,,0.9753642921535035,A(0-7-3),C-H-C
A,0,7,4.0,,1.083373833629779,A(0-7-4),C-H-O
A,0,7,5.0,,0.7373256040564626,A(0-7-5),C-H-C
A,0,7,6.0,,0.6248631454205469,A(0-7-6),C-H-H
A,0,7,8.0,,1.0209495648067375,A(0-7-8),C-H-H
A,0,7,9.0,,0.5332344456191412,A(0-7-9),C-H-H
A,0,7,10.0,,0.7256660820947455,A(0-7-10),C-H-H
A,0,7,11.0,,1.183537932456596,A(0-7-11),C-H-H
A,0,7,12.0,,0.5044690208470529,A(0-7-12),C-H-H
A,0,7,13.0,,1.098564704506727,A(0-7-13),C-H-H
A,1,7,2.0,,0.5265629798636952,A(1-7-2),C-H-O
A,1,7,3.0,,0.7977929478559186,A(1-7-3),C-H-C
A,1,7,4.0,,1.1923505913062646,A(1-7-4),C-H-O
A,1,7,5.0,,1.227708797438644,A(1-7-5),C-H-C
A,1,7,6.0,,1.1517146353120309,A(1-7-6),C-H-H
A,1,7,8.0,,0.36409328313233097,A(1-7-8),C-H-H
A,1,7,9.0,,0.22484762838707698,A(1-7-9),C-H-H
A,1,7,10.0,,0.6765659941717521,A(1-7-10),C-H-H
A,1,7,11.0,,0.9306487630569023,A(1-7-11),C-H-H
A,1,7,12.0,,1.0829836861185418,A(1-7-12),C-H-H
A,1,7,13.0,,1.6846062375313864,A(1-7-13),C-H-H
A,2,7,3.0,,0.4447072683054465,A(2-7-3),O-H-C
A,2,7,4.0,,0.8800390198424626,A(2-7-4),O-H-O
A,2,7,5.0,,1.1911401805077826,A(2-7-5),O-H-C
A,2,7,6.0,,1.625966309994874,A(2-7-6),O-H-H
A,2,7,8.0,,0.6979458880444354,A(2-7-8),O-H-H
A,2,7,9.0,,0.72083889077056,A(2-7-9),O-H-H
A,2,7,10.0,,0.5241847371301886,A(2-7-10),O-H-H
A,2,7,11.0,,0.47122921355490716,A(2-7-11),O-H-H
A,2,7,12.0,,1.1736025146219857,A(2-7-12),O-H-H
A,2,7,13.0,,1.6140332174459233,A(2-7-13),O-H-H
A,3,7,4.0,,0.4390403212141951,A(3-7-4),C-H-O
A,3,7,5.0,,0.7971941063361502,A(3-7-5),C-H-C
A,3,7,6.0,,1.6002262357952974,A(3-7-6),C-H-H
A,3,7,8.0,,1.0867775745782224,A(3-7-8),C-H-H
A,3,7,9.0,,0.8975479059031919,A(3-7-9),C-H-H
A,3,7,10.0,,0.2497567643970633,A(3-7-10),C-H-H
A,3,7,11.0,,0.20821964559262537,A(3-7-11),C-H-H
A,3,7,12.0,,0.8543164811494823,A(3-7-12),C-H-H
A,3,7,13.0,,1.1823954147565243,A(3-7-13),C-H-H
A,4,7,5.0,,0.541669621433159,A(4-7-5),O-H-C
A,4,7,6.0,,1.6444246978620454,A(4-7-6),O-H-H
A,4,7,8.0,,1.513824097455668,A(4-7-8),O-H-H
A,4,7,9.0,,1.2316775101090862,A(4-7-9),O-H-H
A,4,7,10.0,,0.5208991990349459,A(4-7-10),O-H-H
A,4,7,11.0,,0.465767555830163,A(4-7-11),O-H-H
A,4,7,12.0,,0.7209314474647603,A(4-7-12),O-H-H
A,4,7,13.0,,0.795766007243407,A(4-7-13),O-H-H
A,5,7,6.0,,1.1583951484565598,A(5-7-6),C-H-H
A,5,7,8.0,,1.5910757967788405,A(5-7-8),C-H-H
A,5,7,9.0,,1.13909671662083,A(5-7-9),C-H-H
A,5,7,10.0,,0.6700147149947923,A(5-7-10),C-H-H
A,5,7,11.0,,0.9347851148533847,A(5-7-11),C-H-H
A,5,7,12.0,,0.24084123289634032,A(5-7-12),C-H-H
A,5,7,13.0,,0.46058316219984213,A(5-7-13),C-H-H
A,6,7,8.0,,1.2650282219159337,A(6-7-8),H-H-H
A,6,7,9.0,,0.9291385809956606,A(6-7-9),H-H-H
A,6,7,10.0,,1.3505113315914994,A(6-7-10),H-H-H
A,6,7,11.0,,1.8083989650170567,A(6-7-11),H-H-H
A,6,7,12.0,,0.9354195556119547,A(6-7-12),H-H-H
A,6,7,13.0,,1.2841427138215025,A(6-7-13),H-H-H
A,8,7,9.0,,0.49177758478830924,A(8-7-9),H-H-H
A,8,7,10.0,,1.0180893497589374,A(8-7-10),H-H-H
A,8,7,11.0,,1.166024162898627,A(8-7-11),H-H-H
A,8,7,12.0,,1.4350203795340921,A(8-7-12),H-H-H
A,8,7,13.0,,2.0455985301201225,A(8-7-13),H-H-H
A,9,7,10.0,,0.7158475165575252,A(9-7-10),H-H-H
A,9,7,11.0,,1.0648912512814064,A(9-7-11),H-H-H
A,9,7,12.0,,0.9556498417909591,A(9-7-12),H-H-H
A,9,7,13.0,,1.5744023304316397,A(9-7-13),H-H-H
A,10,7,11.0,,0.4579759491699494,A(10-7-11),H-H-H
A,10,7,12.0,,0.6602519794895273,A(10-7-12),H-H-H
A,10,7,13.0,,1.1112272557352212,A(10-7-13),H-H-H
A,11,7,12.0,,1.0310284071005975,A(11-7-12),H-H-H
A,11,7,13.0,,1.2598568702053576,A(11-7-13),H-H-H
A,12,7,13.0,,0.6192037272291746,A(12-7-13),H-H-H
A,0,8,1.0,,0.845514354946229,A(0-8-1),C-H-C
A,0,8,2.0,,1.4255615423034151,A(0-8-2),C-H-O
A,0,8,3.0,,1.14135104446892,A(0-8-3),C-H-C
A,0,8,4.0,,0.7505475837581052,A(0-8-4),C-H-O
A,0,8,5.0,,0.3754125342461282,A(0-8-5),C-H-C
A,0,8,6.0,,0.45878951402247103,A(0-8-6),C-H-H
A,0,8,7.0,,0.5083129667469639,A(0-8-7),C-H-H
A,0,8,9.0,,1.3742079440832178,A(0-8-9),C-H-H
A,0,8,10.0,,1.1925437585689675,A(0-8-10),C-H-H
A,0,8,11.0,,1.3094566288114564,A(0-8-11),C-H-H
A,0,8,12.0,,0.5578091733005608,A(0-8-12),C-H-H
A,0,8,13.0,,0.2227561633911091,A(0-8-13),C-H-H
A,1,8,2.0,,0.8752983615977594,A(1-8-2),C-H-O
A,1,8,3.0,,0.5606972401737101,A(1-8-3),C-H-C
A,1,8,4.0,,0.5373720515038337,A(1-8-4),C-H-O
A,1,8,5.0,,0.5054795572602587,A(1-8-5),C-H-C
A,1,8,6.0,,1.0847701192610435,A(1-8-6),C-H-H
A,1,8,7.0,,1.2566013051998621,A(1-8-7),C-H-H
A,1,8,9.0,,0.7668773047554722,A(1-8-9),C-H-H
A,1,8,10.0,,0.3919750754811626,A(1-8-10),C-H-H
A,1,8,11.0,,0.7810386857211207,A(1-8-11),C-H-H
A,1,8,12.0,,0.31948824902484063,A(1-8-12),C-H-H
A,1,8,13.0,,0.689912721376874,A(1-8-13),C-H-H
A,2,8,3.0,,0.32650469413129163,A(2-8-3),O-H-C
A,2,8,4.0,,0.675024949358886,A(2-8-4),O-H-O
A,2,8,5.0,,1.0820064647316574,A(2-8-5),O-H-C
A,2,8,6.0,,1.8424181901018393,A(2-8-6),O-H-H
A,2,8,7.0,,1.4888880472542538,A(2-8-7),O-H-H
A,2,8,9.0,,1.3566698371390373,A(2-8-9),O-H-H
A,2,8,10.0,,0.5586883606380127,A(2-8-10),O-H-H
A,2,8,11.0,,0.11693991660730968,A(2-8-11),O-H-H
A,2,8,12.0,,1.135517481818117,A(2-8-12),O-H-H
A,2,8,13.0,,1.202876179116325,A(2-8-13),O-H-H
A,3,8,4.0,,0.4143838434521541,A(3-8-4),C-H-O
A,3,8,5.0,,0.7781230464894274,A(3-8-5),C-H-C
A,3,8,6.0,,1.5298590664347724,A(3-8-6),C-H-H
A,3,8,7.0,,1.3186341669098247,A(3-8-7),C-H-H
A,3,8,9.0,,1.164859655330684,A(3-8-9),C-H-H
A,3,8,10.0,,0.333957172244493,A(3-8-10),C-H-H
A,3,8,11.0,,0.2218162708159615,A(3-8-11),C-H-H
A,3,8,12.0,,0.8090180294330584,A(3-8-12),C-H-H
A,3,8,13.0,,0.9211985358214053,A(3-8-13),C-H-H
A,4,8,5.0,,0.4255744955678504,A(4-8-5),O-H-C
A,4,8,6.0,,1.1801931316367023,A(4-8-6),O-H-H
A,4,8,7.0,,0.9152467831695279,A(4-8-7),O-H-H
A,4,8,9.0,,1.3006570178930794,A(4-8-9),O-H-H
A,4,8,10.0,,0.6158605534043202,A(4-8-10),O-H-H
A,4,8,11.0,,0.559127736120253,A(4-8-11),O-H-H
A,4,8,12.0,,0.600355099231402,A(4-8-12),O-H-H
A,4,8,13.0,,0.527918048202446,A(4-8-13),O-H-H
A,5,8,6.0,,0.761086851244276,A(5-8-6),C-H-H
A,5,8,7.0,,0.7537095624335493,A(5-8-7),C-H-H
A,5,8,9.0,,1.1804849122982908,A(5-8-9),C-H-H
A,5,8,10.0,,0.8212464614333327,A(5-8-10),C-H-H
A,5,8,11.0,,0.9651774181336609,A(5-8-11),C-H-H
A,5,8,12.0,,0.30832209757509105,A(5-8-12),C-H-H
A,5,8,13.0,,0.18526235515218323,A(5-8-13),C-H-H
A,6,8,7.0,,0.7789852695053783,A(6-8-7),H-H-H
A,6,8,9.0,,1.2885258776983566,A(6-8-9),H-H-H
A,6,8,10.0,,1.4759311242280444,A(6-8-10),H-H-H
A,6,8,11.0,,1.725799397140694,A(6-8-11),H-H-H
A,6,8,12.0,,0.7674794819122686,A(6-8-12),H-H-H
A,6,8,13.0,,0.6655193724141929,A(6-8-13),H-H-H
A,7,8,9.0,,1.880103980447411,A(7-8-9),H-H-H
A,7,8,10.0,,1.5110786564187568,A(7-8-10),H-H-H
A,7,8,11.0,,1.3943964042078636,A(7-8-11),H-H-H
A,7,8,12.0,,1.0275970208204264,A(7-8-12),H-H-H
A,7,8,13.0,,0.5746288513203195,A(7-8-13),H-H-H
A,9,8,10.0,,0.8337273829560936,A(9-8-10),H-H-H
A,9,8,11.0,,1.324751923006556,A(9-8-11),H-H-H
A,9,8,12.0,,0.8756279696213978,A(9-8-12),H-H-H
A,9,8,13.0,,1.3316766792112966,A(9-8-13),H-H-H
A,10,8,11.0,,0.500228454448197,A(10-8-11),H-H-H
A,10,8,12.0,,0.7086808531375443,A(10-8-12),H-H-H
A,10,8,13.0,,1.0003019798972832,A(10-8-13),H-H-H
A,11,8,12.0,,1.0274951701321926,A(11-8-12),H-H-H
A,11,8,13.0,,1.0867133393139219,A(11-8-13),H-H-H
A,12,8,13.0,,0.4589350625747456,A(12-8-13),H-H-H
A,0,9,1.0,,0.6736295273631122,A(0-9-1),C-H-C
A,0,9,2.0,,1.1968843417423327,A(0-9-2),C-H-O
A,0,9,3.0,,1.174530409503362,A(0-9-3),C-H-C
A,0,9,4.0,,0.7990796297341456,A(0-9-4),C-H-O
A,0,9,5.0,,0.5377931709601601,A(0-9-5),C-H-C
A,0,9,6.0,,0.4594391043633912,A(0-9-6),C-H-H
A,0,9,7.0,,0.2551691752703686,A(0-9-7),C-H-H
A,0,9,8.0,,1.0219079758990393,A(0-9-8),C-H-H
A,0,9,10.0,,1.4466033938336593,A(0-9-10),C-H-H
A,0,9,11.0,,1.2950363241251528,A(0-9-11),C-H-H
A,0,9,12.0,,0.8602267465404454,A(0-9-12),C-H-H
A,0,9,13.0,,0.45342563914041856,A(0-9-13),C-H-H
A,1,9,2.0,,0.6753488009908745,A(1-9-2),C-H-O
A,1,9,3.0,,0.9832915506178264,A(1-9-3),C-H-C
A,1,9,4.0,,0.8600337459418704,A(1-9-4),C-H-O
A,1,9,5.0,,0.9667271218115774,A(1-9-5),C-H-C
A,1,9,6.0,,1.0601761402672911,A(1-9-6),C-H-H
A,1,9,7.0,,0.44913732524630734,A(1-9-7),C-H-H
A,1,9,8.0,,0.5304992531197664,A(1-9-8),C-H-H
A,1,9,10.0,,1.3927305492650726,A(1-9-10),C-H-H
A,1,9,11.0,,1.0022302410849075,A(1-9-11),C-H-H
A,1,9,12.0,,1.3499410469974833,A(1-9-12),C-H-H
A,1,9,13.0,,0.9621254720869862,A(1-9-13),C-H-H
A,2,9,3.0,,0.5241109355704127,A(2-9-3),O-H-C
A,2,9,4.0,,0.752546159733352,A(2-9-4),O-H-O
A,2,9,5.0,,1.1391851195436602,A(2-9-5),O-H-C
A,2,9,6.0,,1.6517602460333691,A(2-9-6),O-H-H
A,2,9,7.0,,1.060275718770417,A(2-9-7),O-H-H
A,2,9,8.0,,0.9843631546384549,A(2-9-8),O-H-H
A,2,9,10.0,,0.8939775579373811,A(2-9-10),O-H-H
A,2,9,11.0,,0.43445441604441926,A(2-9-11),O-H-H
A,2,9,12.0,,1.410692320805822,A(2-9-12),O-H-H
A,2,9,13.0,,1.2141204465285518,A(2-9-13),O-H-H
A,3,9,4.0,,0.41392138561668707,A(3-9-4),C-H-O
A,3,9,5.0,,0.8415771664215703,A(3-9-5),C-H-C
A,3,9,6.0,,1.5987833509265295,A(3-9-6),C-H-H
A,3,9,7.0,,1.1762304072500598,A(3-9-7),C-H-H
A,3,9,8.0,,1.4410892344496913,A(3-9-8),C-H-H
A,3,9,10.0,,0.41408268530280395,A(3-9-10),C-H-H
A,3,9,11.0,,0.1646330888966936,A(3-9-11),C-H-H
A,3,9,12.0,,0.9781714980075628,A(3-9-12),C-H-H
A,3,9,13.0,,0.9510309947912071,A(3-9-13),C-H-H
A,4,9,5.0,,0.43299168957001627,A(4-9-5),O-H-C
A,4,9,6.0,,1.1937847604166814,A(4-9-6),O-H-H
A,4,9,7.0,,0.8696717774603988,A(4-9-7),O-H-H
A,4,9,8.0,,1.3887315875328892,A(4-9-8),O-H-H
A,4,9,10.0,,0.6549305207669731,A(4-9-10),O-H-H
A,4,9,11.0,,0.5696059680439274,A(4-9-11),O-H-H
A,4,9,12.0,,0.6590638746257333,A(4-9-12),O-H-H
A,4,9,13.0,,0.538679890442801,A(4-9-13),O-H-H
A,5,9,6.0,,0.8125046161326952,A(5-9-6),C-H-H
A,5,9,7.0,,0.7314800356096187,A(5-9-7),C-H-H
A,5,9,8.0,,1.4579072776398985,A(5-9-8),C-H-H
A,5,9,10.0,,0.9739304828636375,A(5-9-10),C-H-H
A,5,9,11.0,,1.001172262122921,A(5-9-11),C-H-H
A,5,9,12.0,,0.38415499823868426,A(5-9-12),C-H-H
A,5,9,13.0,,0.11666831306875505,A(5-9-13),C-H-H
A,6,9,7.0,,0.6143701637772983,A(6-9-7),H-H-H
A,6,9,8.0,,1.2169409643001334,A(6-9-8),H-H-H
A,6,9,10.0,,1.7858026359237527,A(6-9-10),H-H-H
A,6,9,11.0,,1.735299133598111,A(6-9-11),H-H-H
A,6,9,12.0,,0.961464522546772,A(6-9-12),H-H-H
A,6,9,13.0,,0.6963131978370287,A(6-9-13),H-H-H
A,7,9,8.0,,0.7697110883540734,A(7-9-8),H-H-H
A,7,9,10.0,,1.5195009637555668,A(7-9-10),H-H-H
A,7,9,11.0,,1.2623654222214276,A(7-9-11),H-H-H
A,7,9,12.0,,1.0890274475980575,A(7-9-12),H-H-H
A,7,9,13.0,,0.6716787909977572,A(7-9-13),H-H-H
A,8,9,10.0,,1.851950330876446,A(8-9-10),H-H-H
A,8,9,11.0,,1.4056122902552026,A(8-9-11),H-H-H
A,8,9,12.0,,1.838279169178042,A(8-9-12),H-H-H
A,8,9,13.0,,1.4245313139048854,A(8-9-13),H-H-H
A,10,9,11.0,,0.45953748232917385,A(10-9-11),H-H-H
A,10,9,12.0,,0.9160162601863773,A(10-9-12),H-H-H
A,10,9,13.0,,1.0896760606362508,A(10-9-13),H-H-H
A,11,9,12.0,,1.1400321105288618,A(11-9-12),H-H-H
A,11,9,13.0,,1.1082841003402095,A(11-9-13),H-H-H
A,12,9,13.0,,0.4177845922930923,A(12-9-13),H-H-H
A,0,10,1.0,,0.492833968724139,A(0-10-1),C-H-C
A,0,10,2.0,,0.8663381210112888,A(0-10-2),C-H-O
A,0,10,3.0,,1.0417844356435715,A(0-10-3),C-H-C
A,0,10,4.0,,0.866673029843993,A(0-10-4),C-H-O
A,0,10,5.0,,0.4992626017395865,A(0-10-5),C-H-C
A,0,10,6.0,,0.22622302562365657,A(0-10-6),C-H-H
A,0,10,7.0,,0.2313879941767826,A(0-10-7),C-H-H
A,0,10,8.0,,0.5974867353018583,A(0-10-8),C-H-H
A,0,10,9.0,,0.7622718357513332,A(0-10-9),C-H-H
A,0,10,11.0,,1.641982648317095,A(0-10-11),C-H-H
A,0,10,12.0,,0.7541318294090007,A(0-10-12),C-H-H
A,0,10,13.0,,0.6495589623175867,A(0-10-13),C-H-H
A,1,10,2.0,,0.5631815574788838,A(1-10-2),C-H-O
A,1,10,3.0,,1.100517464901548,A(1-10-3),C-H-C
A,1,10,4.0,,1.2572188518483869,A(1-10-4),C-H-O
A,1,10,5.0,,0.9920484594813903,A(1-10-5),C-H-C
A,1,10,6.0,,0.5407687980382335,A(1-10-6),C-H-H
A,1,10,7.0,,0.5402817080366559,A(1-10-7),C-H-H
A,1,10,8.0,,0.11778304853500202,A(1-10-8),C-H-H
A,1,10,9.0,,0.4281523165592011,A(1-10-9),C-H-H
A,1,10,11.0,,1.6213012644628275,A(1-10-11),C-H-H
A,1,10,12.0,,1.1847547881891842,A(1-10-12),C-H-H
A,1,10,13.0,,1.1409896645549684,A(1-10-13),C-H-H
A,2,10,3.0,,0.7035794311674775,A(2-10-3),O-H-C
A,2,10,4.0,,1.2071400814146396,A(2-10-4),O-H-O
A,2,10,5.0,,1.2715801172049093,A(2-10-5),O-H-C
A,2,10,6.0,,1.024992041443818,A(2-10-6),O-H-H
A,2,10,7.0,,0.7326529753288723,A(2-10-7),O-H-H
A,2,10,8.0,,0.47434146406853317,A(2-10-8),O-H-H
A,2,10,9.0,,0.9076604816299935,A(2-10-9),O-H-H
